iter	Passed	Remaining
349	1772	3291
350	1778	3288
351	1782	3280
352	1786	3274
353	1790	3267
354	1794	3260
355	1796	3250
356	1801	3244
357	1808	3242
358	1811	3234
359	1814	3225
360	1819	3219
361	1823	3212
362	1826	3206
363	1829	3197
364	1835	3192
365	1839	3186
366	1841	3176
367	1844	3168
368	1847	3158
369	1851	3153
370	1854	3144
371	1857	3136
372	1862	3130
373	1865	3121
374	1870	3116
375	1872	3107
376	1875	3099
377	1878	3091
378	1881	3083
379	1887	3078
380	1889	3070
381	1893	3062
382	1896	3055
383	1900	3048
384	1904	3041
385	1906	3032
386	1910	3026
387	1913	3018
388	1918	3012
389	1920	3003
390	1923	2995
391	1926	2988
392	1929	2979
393	1932	2972
394	1935	2964
395	1939	2958
396	1942	2950
397	1946	2944
398	1949	2935
399	1951	2927
400	1954	2919
401	1960	2916
402	1966	2913
403	1971	2908
404	1975	2902
405	1978	2894
406	1980	2886
407	1983	2877
408	1986	2870
409	1989	2862
410	1993	2856
411	1996	2850
412	2000	2843
413	2004	2837
414	2007	2830
415	2011	2823
416	2015	2817
417	2018	2810
418	2021	2803
419	2026	2798
420	2031	2793
421	2034	2786
422	2037	2779
423	2041	2773
424	2046	2768
425	2049	2761
426	2054	2756
427	2058	2751
428	2062	2744
429	2064	2736
430	2067	2729
431	2071	2723
432	2075	2717
433	2079	2711
434	2082	2704
435	2085	2697
436	2089	2692
437	2095	2688
438	2098	2681
439	2099	2672
440	2102	2664
441	2106	2659
442	2108	2651
443	2112	2645
444	2115	2638
445	2118	2631
446	2122	2626
447	2127	2621
448	2131	2615
449	2134	2609
450	2137	2601
451	2139	2594
452	2143	2588
453	2146	2581
454	2149	2575
455	2154	2569
456	2157	2563
457	2160	2557
458	2163	2549
459	2165	2541
460	2169	2536
461	2172	2529
462	2175	2522
463	2179	2517
464	2182	2511
465	2185	2504
466	2188	2497
467	2192	2492
468	2195	2485
469	2199	2480
470	2203	2474
471	2208	2470
472	2214	2467
473	2218	2461
474	2227	2461
475	2239	2465
476	2242	2458
477	2245	2452
478	2251	2449
479	2256	2444
480	2260	2438
481	2263	2432
482	2267	2427
483	2269	2419
484	2273	2414
485	2276	2407
486	2282	2404
487	2286	2398
488	2291	2394
489	2296	2390
490	2304	2389
491	2308	2383
492	2312	2378
493	2315	2371
494	2320	2367
495	2327	2365
496	2332	2360
497	2334	2353
498	2338	2347
499	2341	2341
500	2345	2336
501	2349	2330
502	2352	2324
503	2359	2321
504	2363	2316
505	2367	2311
506	2371	2306
507	2374	2299
508	2378	2294
509	2381	2287
510	2384	2281
511	2389	2277
512	2392	2271
513	2396	2266
514	2401	2261
515	2404	2255
516	2407	2249
517	2410	2243
518	2415	2238
519	2419	2233
520	2422	2227
521	2428	2223
522	2431	2217
523	2435	2212
524	2440	2207
525	2444	2202
526	2448	2197
527	2451	2191
528	2455	2186
529	2581	2289
530	2589	2287
531	2596	2284
532	2602	2280
533	2609	2276
534	2614	2272
535	2620	2268
536	2630	2267
537	2634	2262
538	2637	2256
539	2641	2249
540	2645	2244
541	2648	2237
542	2652	2232
543	2655	2225
544	2659	2220
545	2663	2214
546	2668	2210
547	2671	2203
548	2676	2198
549	2679	2192
550	2682	2186
551	2687	2180
552	2689	2173
553	2691	2166
554	2696	2161
555	2708	2162
556	2711	2156
557	2714	2149
558	2723	2148
559	2727	2143
560	2732	2137
561	2735	2132
562	2739	2126
563	2745	2122
564	2749	2117
565	2753	2111
566	2758	2106
567	2762	2100
568	2766	2095
569	2769	2088
570	2772	2083
571	2775	2077
572	2779	2070
573	2784	2066
574	2788	2061
575	2793	2056
576	2799	2052
577	2801	2045
578	2805	2039
579	2808	2033
580	2812	2028
581	2816	2022
582	2817	2015
583	2821	2009
584	2825	2004
585	2828	1998
586	2832	1992
587	2834	1986
588	2839	1981
589	2841	1974
590	2844	1968
591	2847	1962
592	2850	1956
593	2853	1950
594	2857	1945
595	2863	1940
596	2865	1934
597	2869	1928
598	2873	1923
599	2876	1917
600	2879	1911
601	2881	1905
602	2885	1899
603	2891	1895
604	2894	1889
605	2898	1884
606	2901	1878
607	2905	1873
608	2912	1869
609	2914	1863
610	2917	1857
611	2924	1854
612	2930	1850
613	2934	1845
614	2939	1840
615	2943	1834
616	2947	1829
617	2951	1824
618	2957	1820
619	2959	1813
620	2963	1808
621	2965	1802
622	2969	1797
623	2972	1791
624	2977	1786
625	2979	1779
626	2982	1773
627	2987	1769
628	2991	1764
629	2994	1758
630	2998	1753
631	3003	1748
632	3009	1744
633	3012	1739
634	3016	1733
635	3018	1727
636	3022	1722
637	3025	1716
638	3030	1711
639	3033	1706
640	3039	1702
641	3044	1697
642	3047	1691
643	3049	1685
644	3053	1680
645	3056	1675
646	3061	1670
647	3066	1665
648	3073	1662
649	3079	1658
650	3083	1653
651	3098	1653
652	3106	1650
653	3111	1646
654	3115	1640
655	3118	1635
656	3121	1629
657	3124	1623
658	3128	1618
659	3131	1613
660	3133	1607
661	3136	1601
662	3138	1595
663	3145	1591
664	3149	1586
665	3152	1580
666	3159	1577
667	3161	1571
668	3165	1566
669	3168	1560
670	3171	1554
671	3175	1549
672	3179	1545
673	3185	1540
674	3189	1535
675	3209	1538
676	3217	1535
677	3221	1529
678	3227	1525
679	3229	1519
680	3233	1514
681	3237	1509
682	3241	1504
683	3244	1498
684	3247	1493
685	3250	1487
686	3254	1482
687	3258	1477
688	3262	1472
689	3266	1467
690	3273	1463
691	3276	1458
692	3281	1453
693	3283	1447
694	3290	1443
695	3295	1439
696	3300	1434
697	3305	1430
698	3309	1425
699	3312	1419
700	3315	1414
701	3319	1409
702	3325	1404
703	3333	1401
704	3340	1397
705	3344	1392
706	3347	1387
707	3349	1381
708	3355	1377
709	3359	1372
710	3362	1366
711	3364	1360
712	3368	1355
713	3374	1351
714	3378	1346
715	3381	1341
716	3386	1336
717	3388	1330
718	3393	1326
719	3396	1320
720	3399	1315
721	3403	1310
722	3406	1304
723	3410	1300
724	3414	1295
725	3418	1290
726	3420	1284
727	3425	1279
728	3430	1275
729	3435	1270
730	3438	1265
731	3443	1260
732	3448	1256
733	3457	1252
734	3460	1247
735	3463	1242
736	3467	1237
737	3470	1232
738	3474	1227
739	3477	1221
740	3480	1216
741	3484	1211
742	3488	1206
743	3492	1201
744	3495	1196
745	3498	1191
746	3501	1185
747	3504	1180
748	3508	1175
749	3510	1170
750	3515	1165
751	3521	1161
752	3524	1155
753	3527	1151
754	3532	1146
755	3535	1140
756	3538	1135
757	3544	1131
758	3548	1126
759	3551	1121
760	3554	1116
761	3556	1110
762	3559	1105
763	3567	1102
764	3638	1117
765	3645	1113
766	3652	1109
767	3659	1105
768	3668	1101
769	3675	1097
770	3680	1093
771	3688	1089
772	3701	1086
773	3712	1084
774	3714	1078
775	3720	1073
776	3722	1068
777	3726	1063
778	3731	1058
779	3733	1053
780	3737	1047
781	3740	1042
782	3745	1038
783	3749	1033
784	3753	1028
785	3755	1022
786	3757	1016
787	3761	1011
788	3765	1006
789	3769	1002
790	3773	996
791	3778	992
792	3783	987
793	3788	982
794	3791	977
795	3797	973
796	3800	968
797	3805	963
798	3808	958
799	3813	953
800	3817	948
801	3820	943
802	3825	938
803	3828	933
804	3832	928
805	3837	923
806	3841	918
807	3844	913
808	3847	908
809	3850	903
810	3855	898
811	3859	893
812	3865	889
813	3868	883
814	3873	879
815	3878	874
816	3882	869
817	3887	864
818	3889	859
819	3893	854
820	3897	849
821	3901	844
822	3903	839
823	3907	834
824	3911	829
825	3915	824
826	3918	819
827	3922	814
828	3925	809
829	3932	805
830	3937	800
831	3939	795
832	3949	791
833	3953	786
834	3955	781
835	3966	778
836	3971	773
837	3981	769
838	3986	764
839	3999	761
840	4013	758
841	4030	756
842	4035	751
843	4038	746
844	4049	742
845	4052	737
846	4063	733
847	4068	729
848	4079	725
849	4086	721
850	4096	717
851	4100	712
852	4111	708
853	4117	703
854	4127	700
855	4132	695
856	4134	689
857	4147	686
858	4151	681
859	4161	677
860	4167	672
861	4176	668
862	4181	663
863	4183	658
864	4197	655
865	4201	650
866	4204	645
867	4209	640
868	4213	635
869	4217	630
870	4220	625
871	4223	620
872	4226	614
873	4229	609
874	4233	604
875	4236	599
876	4241	594
877	4244	589
878	4248	584
879	4254	580
880	4257	575
881	4261	570
882	4264	565
883	4267	559
884	4272	555
885	4274	549
886	4282	545
887	4288	540
888	4294	536
889	4297	531
890	4303	526
891	4307	521
892	4311	516
893	4313	511
894	4316	506
895	4322	501
896	4327	496
897	4333	492
898	4340	487
899	4344	482
900	4347	477
901	4351	472
902	4355	467
903	4359	462
904	4363	458
905	4365	452
906	4369	448
907	4374	443
908	4378	438
909	4381	433
910	4384	428
911	4388	423
912	4392	418
913	4397	413
914	4400	408
915	4402	403
916	4406	398
917	4411	394
918	4413	389
919	4419	384
920	4421	379
921	4424	374
922	4429	369
923	4433	364
924	4438	359
925	4442	355
926	4445	350
927	4448	345
928	4452	340
929	4457	335
930	4460	330
931	4464	325
932	4467	320
933	4472	316
934	4475	311
935	4479	306
936	4483	301
937	4490	296
938	4492	291
939	4496	287
940	4499	282
941	4502	277
942	4505	272
943	4508	267
944	4510	262
945	4515	257
946	4518	252
947	4521	248
948	4527	243
949	4529	238
950	4534	233
951	4537	228
952	4539	223
953	4543	219
954	4549	214
955	4551	209
956	4554	204
957	4557	199
958	4559	194
959	4563	190
960	4568	185
961	4571	180
962	4576	175
963	4581	171
964	4584	166
965	4588	161
966	4590	156
967	4593	151
968	4596	147
969	4602	142
970	4609	137
971	4617	133
972	4706	130
973	4761	127
974	4784	122
975	4791	117
976	4800	113
977	4806	108
978	4809	103
979	4817	98
980	4822	93
981	4825	88
982	4833	83
983	4836	78
984	4839	73
985	4844	68
986	4849	63
987	4853	58
988	4857	54
989	4860	49
990	4863	44
991	4868	39
992	4871	34
993	4875	29
994	4880	24
995	4882	19
996	4885	14
997	4888	9
998	4890	4
999	4894	0
