iter	Passed	Remaining
711	3477	1406
712	3479	1400
713	3481	1394
714	3484	1388
715	3487	1383
716	3491	1378
717	3496	1373
718	3501	1368
719	3504	1362
720	3507	1357
721	3512	1352
722	3516	1347
723	3518	1341
724	3521	1335
725	3526	1331
726	3530	1325
727	3543	1324
728	3549	1319
729	3555	1315
730	3561	1310
731	3566	1305
732	3569	1300
733	3571	1294
734	3575	1289
735	3581	1284
736	3584	1278
737	3588	1273
738	3591	1268
739	3601	1265
740	3609	1261
741	3613	1256
742	3616	1250
743	3621	1246
744	3625	1240
745	3628	1235
746	3631	1229
747	3633	1224
748	3636	1218
749	3640	1213
750	3644	1208
751	3647	1202
752	3651	1197
753	3654	1192
754	3657	1186
755	3660	1181
756	3664	1176
757	3667	1170
758	3671	1165
759	3674	1160
760	3679	1155
761	3681	1149
762	3690	1146
763	3697	1142
764	3699	1136
765	3706	1132
766	3708	1126
767	3713	1121
768	3716	1116
769	3720	1111
770	3723	1105
771	3728	1101
772	3731	1095
773	3736	1091
774	3740	1085
775	3743	1080
776	3747	1075
777	3751	1070
778	3754	1065
779	3759	1060
780	3764	1055
781	3769	1050
782	3772	1045
783	3776	1040
784	3780	1035
785	3785	1030
786	3789	1025
787	3795	1021
788	3798	1015
789	3802	1010
790	3806	1005
791	3811	1000
792	3813	995
793	3818	990
794	3822	985
795	3826	980
796	3833	976
797	3838	971
798	3843	966
799	3847	961
800	3852	957
801	3856	952
802	3862	947
803	3867	942
804	3871	937
805	3873	932
806	3876	927
807	3881	922
808	3886	917
809	3892	913
810	3898	908
811	3903	903
812	3908	899
813	3913	894
814	3917	889
815	3921	884
816	3924	879
817	3926	873
818	3930	868
819	3934	863
820	3936	858
821	3939	853
822	3946	848
823	3949	843
824	3951	838
825	3960	834
826	3965	829
827	3968	824
828	3971	819
829	3976	814
830	3982	810
831	3993	806
832	3997	801
833	4003	796
834	4010	792
835	4016	787
836	4019	782
837	4023	777
838	4034	774
839	4037	769
840	4042	764
841	4045	759
842	4048	754
843	4052	748
844	4055	743
845	4057	738
846	4063	734
847	4067	729
848	4070	723
849	4073	718
850	4179	731
851	4220	733
852	4227	728
853	4237	724
854	4244	719
855	4249	714
856	4257	710
857	4264	705
858	4269	700
859	4277	696
860	4283	691
861	4291	687
862	4295	681
863	4297	676
864	4300	671
865	4306	666
866	4311	661
867	4314	656
868	4316	650
869	4318	645
870	4321	640
871	4323	634
872	4327	629
873	4332	624
874	4338	619
875	4342	614
876	4346	609
877	4350	604
878	4353	599
879	4356	594
880	4362	589
881	4365	584
882	4369	578
883	4372	573
884	4375	568
885	4379	563
886	4384	558
887	4388	553
888	4391	548
889	4394	543
890	4398	538
891	4401	532
892	4408	528
893	4411	523
894	4413	517
895	4417	512
896	4420	507
897	4424	502
898	4426	497
899	4429	492
900	4433	487
901	4436	482
902	4441	477
903	4444	472
904	4447	466
905	4450	461
906	4453	456
907	4456	451
908	4461	446
909	4464	441
910	4467	436
911	4473	431
912	4477	426
913	4484	421
914	4489	417
915	4491	411
916	4496	406
917	4499	401
918	4502	396
919	4506	391
920	4510	386
921	4513	381
922	4518	376
923	4523	372
924	4525	366
925	4528	361
926	4531	356
927	4534	351
928	4539	346
929	4544	342
930	4547	337
931	4552	332
932	4554	327
933	4556	322
934	4559	316
935	4561	311
936	4564	306
937	4567	301
938	4572	297
939	4575	292
940	4577	287
941	4582	282
942	4587	277
943	4591	272
944	4596	267
945	4600	262
946	4606	257
947	4609	252
948	4616	248
949	4620	243
950	4627	238
951	4631	233
952	4635	228
953	4639	223
954	4641	218
955	4646	213
956	4649	208
957	4651	203
958	4653	198
959	4656	194
960	4660	189
961	4663	184
962	4666	179
963	4672	174
964	4676	169
965	4681	164
966	4683	159
967	4690	155
968	4695	150
969	4700	145
970	4704	140
971	4707	135
972	4712	130
973	4715	125
974	4719	121
975	4722	116
976	4726	111
977	4729	106
978	4736	101
979	4739	96
980	4741	91
981	4746	87
982	4749	82
983	4754	77
984	4757	72
985	4765	67
986	4769	62
987	4772	57
988	4776	53
989	4780	48
990	4784	43
991	4787	38
992	4792	33
993	4795	28
994	4800	24
995	4805	19
996	4808	14
997	4811	9
998	4815	4
999	4820	0
