iter	R2	RMSE
159	0.8493911295	0.076504586
160	0.8497879124	0.07640374288
161	0.8499684488	0.07635781514
162	0.8506798782	0.07617656079
163	0.8510757523	0.076075515
164	0.8511684376	0.07605183793
165	0.8516490438	0.07592894551
166	0.8520485218	0.07582664624
167	0.8526002338	0.07568513516
168	0.8526239714	0.07567904066
169	0.8531411475	0.07554613646
170	0.8535880424	0.07543110455
171	0.8538802037	0.07535580656
172	0.8543890998	0.07522447005
173	0.8548108207	0.07511545784
174	0.8553024143	0.07498818394
175	0.8556166797	0.0749067071
176	0.8559602362	0.0748175347
177	0.8560861792	0.07478481872
178	0.8562401923	0.07474479156
179	0.8566510404	0.07463790937
180	0.8569523026	0.07455943858
181	0.8571981227	0.07449534776
182	0.8574981891	0.07441703891
183	0.8578980672	0.07431255374
184	0.858193197	0.07423534421
185	0.858686581	0.07410608931
186	0.8588703274	0.07405789448
187	0.8590167546	0.07401946562
188	0.8593740994	0.07392559897
189	0.8595980271	0.07386671727
190	0.8599819529	0.07376565474
191	0.8605753417	0.07360918138
192	0.8608701308	0.07353132332
193	0.8611643966	0.07345352118
194	0.8616405888	0.07332744388
195	0.862185727	0.07318284566
196	0.8624777715	0.07310526306
197	0.862549974	0.07308606951
198	0.8628958449	0.07299405692
199	0.8633831148	0.07286423058
200	0.8636905392	0.07278220244
201	0.864043133	0.07268800805
202	0.864285123	0.07262329046
203	0.8646585771	0.07252330085
204	0.8650115546	0.07242866684
205	0.8652616393	0.0723615437
206	0.8654274896	0.07231699484
207	0.8660912108	0.07213843811
208	0.8661735173	0.07211626492
209	0.8664494255	0.07204188601
210	0.8668080871	0.07194508361
211	0.867235709	0.07182949842
212	0.8675277211	0.07175046123
213	0.8679192428	0.07164435356
214	0.8680781473	0.07160124346
215	0.8682980813	0.07154153341
216	0.8688590194	0.07138901782
217	0.8691755242	0.07130281817
218	0.8693493092	0.0712554437
219	0.8695662087	0.07119627183
220	0.8697624233	0.07114270058
221	0.8701264356	0.07104320956
222	0.8704949391	0.07094234889
223	0.8710274187	0.07079635356
224	0.8713925279	0.07069607365
225	0.8714965813	0.07066746858
226	0.871769806	0.0705923018
227	0.8720366486	0.0705188135
228	0.8723881218	0.07042190092
229	0.8724726512	0.07039857351
230	0.8727487393	0.07032232815
231	0.8729750213	0.0702597757
232	0.8733775226	0.07014837205
233	0.8735100613	0.07011164946
234	0.8737838932	0.07003571772
235	0.8740733771	0.06995535614
236	0.8742939717	0.06989405639
237	0.8745664598	0.06981826196
238	0.8748099215	0.06975047176
239	0.8751186003	0.0696644275
240	0.8752681669	0.06962269753
241	0.8755702145	0.06953834811
242	0.8756493271	0.06951623832
243	0.87600368	0.06941712003
244	0.8762842829	0.06933853027
245	0.8765758938	0.06925676296
246	0.8767027781	0.06922115463
247	0.8767860879	0.06919776491
248	0.8769847802	0.06914194894
249	0.8771632918	0.0690917636
250	0.8775653154	0.06897860814
251	0.8777179616	0.06893559498
252	0.878043639	0.06884373468
253	0.8782105659	0.06879660385
254	0.8783688776	0.06875187562
255	0.8784835286	0.06871946481
256	0.8786298784	0.06867807078
257	0.878893986	0.06860330661
258	0.8791067714	0.0685430115
259	0.8794653495	0.06844128423
260	0.8798115989	0.06834291086
261	0.8801303946	0.06825221206
262	0.8805822154	0.06812346012
263	0.8807658081	0.06807107354
264	0.8809632002	0.06801470439
265	0.881137454	0.06796490401
266	0.8813524666	0.06790340471
267	0.881454639	0.06787416116
268	0.8817286772	0.06779566431
269	0.8820328524	0.0677084283
270	0.8822474568	0.0676468131
271	0.8824945939	0.06757578781
272	0.8827867836	0.0674917183
273	0.8830018628	0.06742976825
274	0.8830755965	0.06740851735
275	0.883266082	0.06735358624
276	0.8835421115	0.06727390683
277	0.8838010782	0.0671990669
278	0.8838554589	0.0671833406
279	0.8841004592	0.06711244348
280	0.8842287794	0.06707528082
281	0.8844521286	0.0670105478
282	0.8847192096	0.06693305783
283	0.8850129492	0.06684772952
284	0.8852229158	0.0667866696
285	0.8855260408	0.06669841988
286	0.8857117988	0.06664428182
287	0.8858277967	0.06661045262
288	0.8860845974	0.06653549899
289	0.8862733171	0.06648036262
290	0.8863323446	0.06646310773
291	0.8864122378	0.06643974627
292	0.8868032865	0.06632528158
293	0.8870244103	0.06626046847
294	0.8872419741	0.06619663684
295	0.887451237	0.06613518253
296	0.8876088923	0.06608884612
297	0.8877972856	0.06603343283
298	0.8880472072	0.06595985003
299	0.8882085493	0.06591230349
300	0.8883994899	0.06585599008
301	0.8885306999	0.06581726489
302	0.888685592	0.06577152082
303	0.8890070355	0.06567648768
304	0.8891725963	0.0656274868
305	0.8892901483	0.0655926728
306	0.8895496685	0.06551574825
307	0.8897363146	0.06546036846
308	0.8899511572	0.06539656444
309	0.8902525741	0.06530694448
310	0.8903658918	0.06527322002
311	0.890520233	0.06522725854
312	0.8907274125	0.06516551127
313	0.8908782634	0.06512051523
314	0.8909515365	0.06509864797
315	0.8913214504	0.06498814045
316	0.8914165122	0.06495971149
317	0.8917654998	0.06485523711
318	0.8919569771	0.06479784415
319	0.8920380554	0.06477352659
320	0.892134932	0.06474445872
321	0.8923789263	0.06467119022
322	0.8924421391	0.06465219463
323	0.8927232916	0.06456764005
324	0.8929592318	0.06449659721
325	0.8930009072	0.06448404039
326	0.8930554743	0.06446759559
327	0.8930895766	0.0644573161
328	0.8933827624	0.06436887316
329	0.8935434994	0.06432033336
330	0.8937486215	0.06425833674
331	0.8937849377	0.06424735421
332	0.8939559463	0.06419561355
333	0.8941465338	0.06413789987
334	0.8944397957	0.06404899279
335	0.8945867021	0.06400440931
336	0.8947332415	0.06395990624
337	0.8949508897	0.06389375069
338	0.8950094599	0.06387593621
339	0.8952149268	0.06381340286
340	0.8952949097	0.0637890437
341	0.8955110719	0.06372316389
342	0.8957146336	0.06366106199
343	0.8959194159	0.06359852653
344	0.8961061741	0.06354144154
345	0.8962489791	0.06349775677
346	0.8967416097	0.06334682737
347	0.8968200815	0.06332275239
348	0.8970145584	0.06326304786
349	0.8972222644	0.06319921968
350	0.8973043727	0.06317396995
351	0.89744996	0.06312917453
352	0.8976308994	0.06307345736
353	0.8977227217	0.06304516341
354	0.8978701036	0.0629997229
355	0.8979618797	0.06297141009
356	0.8982426562	0.06288471174
357	0.8984343528	0.06282545083
358	0.8985049566	0.06280361032
359	0.8986376691	0.06276253666
360	0.8987087607	0.06274052318
361	0.8988731643	0.06268958611
362	0.8989996258	0.06265037645
363	0.8990971031	0.06262013666
364	0.8992654886	0.06256786498
365	0.899319459	0.06255110179
366	0.8994813909	0.06250077878
367	0.899657152	0.06244611223
368	0.8996840191	0.06243775159
369	0.8997468894	0.06241818294
370	0.8998801402	0.06237668779
371	0.8999362634	0.06235920238
372	0.8999619332	0.06235120324
373	0.9001053166	0.06230650359
374	0.9001465675	0.06229363772
375	0.9002540738	0.06226009475
376	0.9004783794	0.06219005103
377	0.9007271743	0.06211226768
378	0.9007381076	0.06210884727
379	0.9008789507	0.06206476838
380	0.9009597075	0.06203948024
381	0.9010678465	0.0620056015
382	0.9011867343	0.06196833391
383	0.9012594245	0.06194553678
384	0.9012654386	0.06194365026
385	0.9014097129	0.06189837663
386	0.9016410557	0.06182571148
387	0.9017250025	0.06179932254
388	0.9018384476	0.06176364278
389	0.9020479046	0.061697712
390	0.902246201	0.06163522926
391	0.9023324262	0.06160804013
392	0.9024758648	0.06156278346
393	0.9025399133	0.06154256462
394	0.9028122331	0.06145652434
395	0.902987871	0.06140096707
396	0.9031813915	0.06133969493
397	0.9032423228	0.06132039032
398	0.9033407798	0.0612891837
399	0.9033813388	0.06127632362
400	0.9034521415	0.06125386771
401	0.903586213	0.06121132274
402	0.903679738	0.06118162688
403	0.9037572856	0.0611569932
404	0.9038032189	0.06114239741
405	0.9039661865	0.06109058459
406	0.9040649488	0.06105916339
407	0.9042002016	0.06101610647
408	0.9044467053	0.06093755524
409	0.9045052389	0.06091888793
410	0.9046439177	0.06087463825
411	0.9047579367	0.0608382329
412	0.9049251191	0.06078481351
413	0.9051631949	0.06070866056
414	0.9052714477	0.06067400228
415	0.9052830723	0.06067027936
416	0.9053446628	0.06065055049
417	0.9053912826	0.06063561278
418	0.9054650141	0.06061198058
419	0.9055890367	0.06057220841
420	0.9057162701	0.06053137942
421	0.9058327634	0.06049397277
422	0.905897105	0.06047330238
423	0.9062011577	0.06037552672
424	0.9062556634	0.06035798232
425	0.9063008341	0.06034343882
426	0.906400526	0.06031132887
427	0.9065334601	0.06026848526
428	0.9066273814	0.06023819677
429	0.9066343873	0.06023593684
430	0.906670339	0.0602243384
431	0.9069237233	0.06014253014
432	0.9069813375	0.06012391315
433	0.9072080377	0.06005060303
434	0.9073327095	0.0600102486
435	0.9074403013	0.05997540089
436	0.9075867682	0.05992792944
437	0.9076558002	0.05990554238
438	0.907890175	0.05982947226
439	0.9079453844	0.05981153909
440	0.9080514941	0.0597770573
441	0.908137245	0.05974917684
442	0.9082936988	0.05969827499
443	0.9085137063	0.05962662259
444	0.9086129861	0.05959426076
445	0.9086508973	0.05958189838
446	0.9087890958	0.05953681176
447	0.908799995	0.05953325448
448	0.9088114857	0.05952950393
449	0.9089686314	0.05947818803
450	0.9090059049	0.0594660099
451	0.9091388524	0.05942255241
452	0.9092755199	0.0593778458
453	0.909352517	0.05935264373
454	0.9093796601	0.05934375691
455	0.9095655101	0.05928287268
456	0.9097576116	0.05921987468
457	0.9098535485	0.05918838792
458	0.9099771004	0.05914781315
459	0.9100573367	0.0591214484
460	0.9101493254	0.05909120748
461	0.9102949808	0.05904329218
462	0.9104950775	0.05897740423
463	0.9105222594	0.05896844806
464	0.91059148	0.05894563444
465	0.9107462771	0.05889458468
466	0.9108575828	0.0588578504
467	0.9109585455	0.05882450976
468	0.911102714	0.05877686859
469	0.9111621799	0.05875720654
470	0.9113173042	0.05870588464
471	0.9115462701	0.0586300506
472	0.9116143626	0.05860747926
473	0.9117624931	0.05855834689
474	0.911893954	0.05851470895
475	0.911910692	0.05850915051
476	0.9119365412	0.05850056535
477	0.9121139012	0.0584416255
478	0.9122600051	0.05839302795
479	0.912301939	0.05837907226
480	0.9123175847	0.05837386452
481	0.9123363289	0.05836762477
482	0.9125104122	0.05830964251
483	0.9126829393	0.0582521216
484	0.9129431701	0.05816525252
485	0.9130062057	0.05814419071
486	0.9132131647	0.05807498676
487	0.9132499351	0.05806268266
488	0.9134313508	0.05800193923
489	0.913617876	0.05793941857
490	0.9137249149	0.05790351014
491	0.9139776028	0.05781865225
492	0.9141263156	0.05776865308
493	0.9141464163	0.05776189165
494	0.9141923609	0.05774643395
495	0.91421031	0.05774039398
496	0.9143482707	0.05769394837
497	0.9144479517	0.05766036664
498	0.9144717574	0.05765234379
499	0.9145515365	0.05762544903
500	0.9146323465	0.05759819393
501	0.9146753863	0.05758367243
502	0.9147349982	0.05756355355
503	0.9147524898	0.05755764885
504	0.9148039075	0.05754028805
505	0.9148831039	0.05751353774
506	0.9150049735	0.05747234932
507	0.9150819139	0.05744633046
508	0.9150965747	0.05744137131
509	0.9151096257	0.05743695631
510	0.9152190372	0.05739993039
511	0.9153336956	0.05736110321
512	0.9154257164	0.05732992286
513	0.9155403704	0.05729104974
514	0.9155461623	0.0572890853
515	0.9155876531	0.05727501098
516	0.9157125001	0.05723264003
517	0.9158150626	0.05719780862
518	0.9159252518	0.05716036339
519	0.9160170982	0.05712913282
520	0.9161500043	0.05708391043
521	0.9161997674	0.0570669689
522	0.9162642231	0.05704501789
523	0.9163391271	0.05701949798
524	0.9164231171	0.05699086888
525	0.9164296436	0.05698864363
526	0.9164894631	0.05696824382
527	0.9166174597	0.05692456944
528	0.9167443686	0.05688123315
529	0.9167848468	0.05686740387
530	0.9168329007	0.05685098198
531	0.9169295136	0.0568179513
532	0.9170269131	0.05678463224
533	0.9171129084	0.05675519811
534	0.9173487327	0.05667440274
535	0.9174721104	0.05663208659
536	0.9175527568	0.05660440932
537	0.9176548697	0.05656934551
538	0.9177515986	0.05653611042
539	0.9177950038	0.05652119044
540	0.9179661021	0.0564623393
541	0.9180117047	0.05644664342
542	0.9181480079	0.05639970345
543	0.918190059	0.05638521404
544	0.9183234393	0.05633923096
545	0.9184098583	0.05630941783
546	0.918479477	0.05628538903
547	0.9184998314	0.05627836179
548	0.918541858	0.0562638496
549	0.9185768206	0.05625177384
550	0.9187391047	0.05619568829
551	0.9188107379	0.05617091401
552	0.9188538416	0.05615600135
553	0.918881996	0.05614625856
554	0.9190150737	0.05610018444
555	0.9191491204	0.05605373657
556	0.919257201	0.05601625801
557	0.9193594064	0.0559807937
558	0.9194706556	0.05594216571
559	0.9195074021	0.05592940069
560	0.9195552579	0.05591277219
561	0.9195795657	0.05590432403
562	0.9196502842	0.05587973861
563	0.9196952665	0.05586409483
564	0.9197264013	0.0558532643
565	0.9198321535	0.0558164617
566	0.9198875924	0.05579715882
567	0.9199661839	0.05576978319
568	0.9200872955	0.05572757024
569	0.9201798155	0.05569530122
570	0.9202663554	0.05566510103
571	0.9203167759	0.05564749799
572	0.9204284773	0.05560848049
573	0.920473017	0.05559291504
574	0.9205238022	0.05557516164
575	0.9206709078	0.05552370471
576	0.9208393818	0.05546471453
577	0.921007758	0.05540569586
578	0.9211410685	0.05535892369
579	0.9212067192	0.05533587551
580	0.9213334904	0.05529134238
581	0.9214865133	0.05523753959
582	0.9214984738	0.05523333207
583	0.921511826	0.05522863458
584	0.9216313017	0.0551865837
585	0.9217333482	0.05515064187
586	0.9218315382	0.05511603617
587	0.9219585304	0.05507124733
588	0.9219935412	0.05505889297
589	0.922003654	0.05505532392
590	0.9220614739	0.05503491343
591	0.9220692389	0.05503217182
592	0.9221456914	0.05500517106
593	0.9221831438	0.05499193916
594	0.9222876748	0.05495499154
595	0.9224020765	0.05491452653
596	0.9224519685	0.0548968699
597	0.9225782643	0.05485214878
598	0.9226669079	0.05482073846
599	0.9226979279	0.05480974244
600	0.9227874265	0.05477800451
601	0.92288565	0.05474315136
602	0.9229562092	0.0547181008
603	0.9229884	0.05470666834
604	0.9230809928	0.0546737709
605	0.9231068557	0.0546645785
606	0.9231656371	0.05464368018
607	0.9233081004	0.05459299758
608	0.9233787595	0.0545678425
609	0.9235618458	0.05450260865
610	0.9236404385	0.05447458198
611	0.9237001812	0.05445326772
612	0.9238209797	0.05441014523
613	0.9239149804	0.05437656529
614	0.9239682953	0.05435751038
615	0.9240036329	0.05434487692
616	0.9240921009	0.05431323604
617	0.9241508264	0.05429222249
618	0.9243355021	0.05422608753
619	0.9244205601	0.05419559994
620	0.9245797982	0.05413847756
621	0.9246792511	0.05410277091
622	0.9247967318	0.05406056134
623	0.9248205634	0.05405199486
624	0.924825597	0.05405018533
625	0.9249056053	0.05402141481
626	0.9250860137	0.05395648467
627	0.9251135566	0.05394656492
628	0.9252014724	0.05391488933
629	0.9252212653	0.05390775547
630	0.9252860654	0.05388439331
631	0.925416473	0.05383734717
632	0.925466743	0.05381920067
633	0.9255157041	0.05380152078
634	0.92554086	0.05379243471
635	0.9256514577	0.05375246964
636	0.9257596132	0.0537133583
637	0.9257965277	0.05370000271
638	0.9258817143	0.05366916971
639	0.9258937938	0.05366479614
640	0.9259153524	0.05365698963
641	0.925971848	0.0536365268
642	0.9260439556	0.05361039792
643	0.9261811769	0.05356063929
644	0.9263022112	0.05351671192
645	0.9263723108	0.05349125395
646	0.9264833859	0.05345089012
647	0.9265209734	0.05343722421
648	0.9266552362	0.05338838095
649	0.9267834132	0.05334170991
650	0.9268886889	0.05330334696
651	0.9270721361	0.05323643195
652	0.9272151351	0.05318421258
653	0.9272690598	0.05316450741
654	0.9272937434	0.05315548509
655	0.9274680289	0.05309173688
656	0.9275513742	0.05306122469
657	0.9275977094	0.05304425407
658	0.9276477628	0.05302591555
659	0.9278161452	0.05296417709
660	0.9278943807	0.05293546705
661	0.9280081732	0.05289368088
662	0.9280857055	0.05286519099
663	0.9282130382	0.05281836827
664	0.9282369994	0.05280955261
665	0.9283443186	0.05277005035
666	0.928439442	0.05273501243
667	0.928484834	0.05271828444
668	0.9285343896	0.05270001602
669	0.928608813	0.0526725683
670	0.9286772778	0.05264730551
671	0.928720352	0.05263140537
672	0.9288062635	0.05259967818
673	0.9289039857	0.05256356599
674	0.9289398314	0.0525503134
675	0.9290404156	0.05251310827
676	0.9290770023	0.05249956869
677	0.9291596082	0.05246898594
678	0.9292070303	0.05245142107
679	0.9292666929	0.052429314
680	0.9294051664	0.05237796885
681	0.9294287509	0.05236921885
682	0.9294923566	0.0523456134
683	0.9295096605	0.05233918968
684	0.9295956542	0.05230725473
685	0.9296574011	0.05228431211
686	0.9297932544	0.05223379912
687	0.9298429917	0.05221529358
688	0.9299598145	0.05217180198
689	0.9300292957	0.05214591786
690	0.9300714192	0.05213021917
691	0.9301206069	0.05211188176
692	0.9302821364	0.05205161738
693	0.9303112014	0.05204076621
694	0.9303745216	0.05201711838
695	0.9304184593	0.05200070288
696	0.9305080134	0.05196722865
697	0.9305412279	0.05195480801
698	0.9306089818	0.05192946206
699	0.9306182567	0.05192599144
700	0.9307010734	0.05189499178
701	0.930775727	0.05186703179
702	0.930839651	0.0518430784
703	0.9309128905	0.05181562071
704	0.9309997717	0.05178302981
705	0.9311536517	0.05172525597
706	0.9311972035	0.05170889281
707	0.931292668	0.05167300708
708	0.9313420802	0.05165442294
709	0.9313692697	0.05164419397
710	0.931448093	0.05161452842
711	0.9314660218	0.05160777848
712	0.9315908715	0.05156074959
713	0.9316252793	0.05154778118
714	0.931684333	0.05152551604
715	0.9317474456	0.05150170993
716	0.9318648909	0.05145738015
717	0.9318880093	0.05144864963
718	0.9319313214	0.05143228905
719	0.9319527943	0.05142417599
720	0.9319820544	0.0514131187
721	0.9320470434	0.05138855103
722	0.9320540137	0.05138591534
723	0.9320907563	0.05137201971
724	0.9321081694	0.05136543293
725	0.9321433475	0.05135212375
726	0.9322265276	0.05132063985
727	0.9322911253	0.05129617607
728	0.9323802662	0.05126239845
729	0.9324269424	0.05124470281
730	0.9324686002	0.05122890457
731	0.9326293074	0.05116791253
732	0.9327315409	0.05112907472
733	0.9327498419	0.05112211917
734	0.932821173	0.05109499979
735	0.9328384346	0.05108843494
736	0.932899784	0.05106509598
737	0.9329394877	0.05104998596
738	0.932975326	0.05103634313
739	0.9330737118	0.05099887115
740	0.9330987619	0.05098932599
741	0.9331607336	0.05096570439
742	0.9332343432	0.05093763257
743	0.9333205296	0.05090474479
744	0.9334850763	0.05084189648
745	0.9335428517	0.05081981087
746	0.9336201885	0.05079023249
747	0.9337056429	0.05075752946
748	0.9337534892	0.05073920963
749	0.9338672137	0.05069563928
750	0.9339780924	0.05065312311
751	0.934063727	0.0506202623
752	0.9340746067	0.05061608587
753	0.9341104426	0.05060232699
754	0.9342087213	0.05056457452
755	0.9342565116	0.05054620631
756	0.9343477515	0.05051111969
757	0.9343869289	0.05049604642
758	0.9344211239	0.05048288642
759	0.9344507161	0.05047149503
760	0.9344698932	0.05046411154
761	0.9345214406	0.05044425954
762	0.9345281938	0.05044165817
763	0.9345857085	0.05041949768
764	0.9346570275	0.05039200485
765	0.9348548766	0.05031565713
766	0.9349454823	0.05028065475
767	0.9349646434	0.05027324938
768	0.9350603418	0.05023624766
769	0.9350646157	0.05023459452
770	0.9351114576	0.05021647258
771	0.9351353968	0.05020720861
772	0.9352049187	0.05018029533
773	0.9353086583	0.05014010888
774	0.9353489402	0.05012449587
775	0.9354735927	0.0500761505
776	0.9355859883	0.05003251881
777	0.9356083567	0.05002383094
778	0.9357402118	0.04997258765
779	0.9357667948	0.04996225026
780	0.9358116046	0.04994482011
781	0.9358349796	0.04993572525
782	0.935866792	0.04992334491
783	0.9358739395	0.04992056289
784	0.9359041522	0.0499088016
785	0.9359709997	0.04988276909
786	0.9360684227	0.04984480523
787	0.9361184906	0.04982528345
788	0.9361554836	0.04981085476
789	0.9362390313	0.04977825255
790	0.9362875903	0.04975929393
791	0.9363120007	0.04974976077
792	0.9363827114	0.04972213534
793	0.9363868077	0.04972053449
794	0.9363950737	0.04971730402
795	0.9364361594	0.04970124393
796	0.9364487791	0.04969630996
797	0.9364863682	0.04968161067
798	0.9365739493	0.04964734503
799	0.9367154055	0.049591951
800	0.9367489815	0.04957879364
801	0.9367669707	0.04957174279
802	0.9367789114	0.0495670621
803	0.936852181	0.04953833108
804	0.9368622875	0.04953436672
805	0.9368790514	0.04952779027
806	0.9369207303	0.04951143593
807	0.9369524271	0.0494989948
808	0.9370068787	0.04947761508
809	0.9370605124	0.04945654746
810	0.9371557876	0.04941910064
811	0.9371932548	0.0494043668
812	0.9372455956	0.04938377662
813	0.9372925331	0.04936530475
814	0.9373153086	0.04935633913
815	0.9373326041	0.04934952964
816	0.9373697752	0.04933489164
817	0.9373953703	0.04932480977
818	0.9375001665	0.04928350918
819	0.9376001621	0.04924406823
820	0.9376548643	0.04922247884
821	0.9377039655	0.04920309192
822	0.9377651891	0.04917890796
823	0.937881735	0.04913283819
824	0.9378927926	0.04912846494
825	0.9379422163	0.04910891331
826	0.9379949542	0.04908804205
827	0.9380592805	0.04906257257
828	0.9381318	0.04903384321
829	0.9381648733	0.04902073529
830	0.9382823221	0.04897415847
831	0.9382933338	0.04896978929
832	0.9383170798	0.04896036609
833	0.9383397649	0.04895136222
834	0.9383631201	0.04894209062
835	0.9384410829	0.04891112807
836	0.938520557	0.04887954512
837	0.9385336534	0.04887433864
838	0.9385799013	0.04885594844
839	0.9386370316	0.04883322129
840	0.9387123884	0.04880322725
841	0.9387902449	0.0487722189
842	0.938823721	0.04875888012
843	0.9388747055	0.04873855801
844	0.9388926108	0.04873141902
845	0.9389103362	0.04872435077
846	0.9389711831	0.04870007938
847	0.9389952718	0.04869046721
848	0.9390073754	0.04868563676
849	0.9390958122	0.04865032789
850	0.9391564655	0.04862609689
851	0.9391638841	0.04862313231
852	0.9392045406	0.04860688228
853	0.9393237966	0.0485591854
854	0.9393955388	0.04853046926
855	0.9395135124	0.04848321119
856	0.9395687392	0.04846107248
857	0.9396377035	0.04843341262
858	0.9396771445	0.04841758676
859	0.9397069973	0.04840560474
860	0.9397741546	0.04837863893
861	0.9399032692	0.04832675307
862	0.9399888635	0.04829232552
863	0.9400355222	0.04827354819
864	0.940042713	0.04827065371
865	0.9400817604	0.0482549329
866	0.940113822	0.04824202084
867	0.9401741726	0.04821770665
868	0.940176529	0.04821675705
869	0.9401805813	0.04821512399
870	0.9403106861	0.04816266244
871	0.9403633086	0.04814142752
872	0.9404118322	0.04812183832
873	0.9404474886	0.04810743858
874	0.9405140899	0.04808053028
875	0.9405162767	0.04807964651
876	0.9405504304	0.0480658416
877	0.9406366758	0.04803096363
878	0.9407381258	0.04798990439
