price,latitude,longitude,sq_meters_built,rooms,bathrooms,balcony,terrace,exterior,orientation,rooftop,elevator,pool,ac,heating,neighborhood,dist_city_center,garage,property_type,garden,dist_closest_station,property_age_cat,floor_cat,neighborhood_rent_index_cluster,rooms_per_100_sqm,bathrooms_per_100_sqm
2290000,41.409071,2.0998499,532,5,6,1,1,0, sur,0,0,1,1,individual,Vallvidrera - El Tibidabo i les Planes,6.302847054,1,chalet_independiente,1,2.949903631,0 - 40,0 - 4,3371 - 5042,0.9398496240601504,1.1278195488721805
90000,41.434545,2.1711102,50,1,1,0,0,1, norte,0,1,0,1,bomba,Can Peguera - El Turó de la Peira,5.189265492,0,piso,0,0.329114642,40 - 70,Unknown,0 - 2337,2.0,2.0
145000,41.4445183,2.1753092,53,3,1,1,0,1,Unknown,0,0,0,0,Unknown,Verdun,6.313667857,0,piso,0,0.284070738,Unknown,0 - 4,0 - 2337,5.660377358490566,1.8867924528301887
675000,41.3922093,2.1533676,120,4,2,0,1,0, norte,1,1,0,1,individual,L'Antiga Esquerra de l'Eixample,1.462059957,0,atico,0,0.443717379,40 - 70,Unknown,3371 - 5042,3.3333333333333335,1.6666666666666667
319000,41.4133854,2.1622459,69,3,1,0,0,1,Unknown,1,1,0,0,Unknown,El Baix Guinardó,2.906147156,0,piso,0,0.371853737,70 - 120,5 - 11,3371 - 5042,4.3478260869565215,1.4492753623188406
88000,41.4230512,2.1551272,64,2,1,0,0,0, este,0,0,0,0,Unknown,Horta Guinardó,4.100011785,0,piso,0,0.168446934,40 - 70,Unknown,0 - 2337,3.125,1.5625
262000,41.411514,2.2099013,80,3,1,1,0,1, norte,0,1,0,0,gas,Diagonal Mar i el Front Marítim del Poblenou,4.245795985,0,piso,0,0.396058611,40 - 70,0 - 4,+5042,3.75,1.25
345000,41.402153,2.2006748,87,3,1,1,0,1, norte,0,0,0,1,Unknown,Sant Martí,3.016425142,0,piso,0,0.284321802,70 - 120,0 - 4,0 - 2337,3.4482758620689653,1.1494252873563218
210000,41.4058427,2.1749567,55,2,1,0,0,0, oeste,0,1,0,0,Unknown,La Sagrada Família,2.039531099,0,piso,0,0.163055953,70 - 120,Unknown,3371 - 5042,3.6363636363636362,1.8181818181818181
359000,41.3999021,2.1795058,61,0,1,0,0,1,Unknown,0,1,0,1,Unknown,Eixample,1.556272604,0,estudio,0,0.069243062,0 - 40,5 - 11,+5042,0.0,1.639344262295082
970000,41.3922897,2.131192,160,3,2,1,1,1,Unknown,0,1,0,1,Unknown,Sarrià-Sant Gervasi,3.268429002,1,piso,0,0.671387818,40 - 70,Unknown,+5042,1.875,1.25
105000,41.4432912,2.1745868,51,2,1,1,0,1, este,0,0,0,1,Unknown,Nou Barris,6.173439603,0,piso,0,0.334032663,40 - 70,0 - 4,0 - 2337,3.9215686274509802,1.9607843137254901
148000,41.3806424,2.1733646,52,1,1,1,0,0,Unknown,0,0,0,0,Unknown,El Raval,0.856918707,0,piso,0,0.093577026,120 - 150,Unknown,2337 - 3371,1.9230769230769231,1.9230769230769231
380000,41.4167197,2.1620032,154,5,2,0,1,0,Unknown,0,1,0,1,gas,Horta Guinardó,3.272952038,0,piso,0,0.608802539,40 - 70,Unknown,0 - 2337,3.2467532467532467,1.2987012987012987
545000,41.393561,2.1593541,95,3,2,1,1,1,Unknown,0,1,0,1,Unknown,La Dreta de l'Eixample,1.0834491,0,piso,0,0.252273241,120 - 150,0 - 4,+5042,3.1578947368421053,2.1052631578947367
335000,41.4131978,2.1389488,89,3,1,1,0,0, sur,0,1,0,1,gas,Vallcarca i els Penitents,3.820364953,0,piso,0,0.469630161,40 - 70,0 - 4,3371 - 5042,3.3707865168539324,1.1235955056179776
650000,41.3920606,2.1467767,135,4,2,0,0,1,Unknown,0,1,0,1,gas,L'Antiga Esquerra de l'Eixample,1.985926661,0,piso,0,0.525848275,40 - 70,0 - 4,3371 - 5042,2.962962962962963,1.4814814814814814
209000,41.4391565,2.154067,80,3,1,0,1,0,Unknown,0,1,0,0,Unknown,Horta,5.852611027,0,piso,0,0.267571954,Unknown,5 - 11,0 - 2337,3.75,1.25
266000,41.4046577,2.1844509,69,3,1,1,0,0, este,0,1,0,1,gas,El Clot,2.223594008,0,piso,0,0.321825681,70 - 120,5 - 11,3371 - 5042,4.3478260869565215,1.4492753623188406
257000,41.4230885,2.1499527,68,2,1,0,0,0, norte,0,1,0,0,Unknown,La Teixonera,4.253757871,0,piso,0,0.176088269,0 - 40,Unknown,0 - 2337,2.9411764705882355,1.4705882352941178
250000,41.4162574,2.2048297,83,3,1,1,0,1, oeste,0,1,0,0,gas,Sant Martí de Provençals,4.293259459,0,piso,0,0.463374249,40 - 70,5 - 11,2337 - 3371,3.6144578313253013,1.2048192771084338
140000,41.415343,2.1793809,60,1,1,0,0,1,Unknown,0,1,0,1,Unknown,El Guinardó,3.152888546,0,piso,0,0.179324821,Unknown,Unknown,2337 - 3371,1.6666666666666667,1.6666666666666667
129000,41.3710971,2.1651136,65,2,1,0,0,1, sur,0,1,0,1,bomba,El Poble Sec - Parc de Montjuïc,1.911548941,0,piso,0,0.283597622,Unknown,Unknown,3371 - 5042,3.076923076923077,1.5384615384615385
195000,41.4193196,2.1709202,69,2,1,0,1,0, sur,0,0,0,1,bomba,El Guinardó,3.495792974,0,piso,0,0.452752764,40 - 70,0 - 4,2337 - 3371,2.898550724637681,1.4492753623188406
279000,41.4099322,2.1734122,90,3,1,1,0,0, este,0,1,0,0,Unknown,La Sagrada Família,2.467899111,0,piso,0,0.235633854,40 - 70,0 - 4,3371 - 5042,3.3333333333333335,1.1111111111111112
85000,41.418872,2.2147511,66,2,1,0,0,1, norte,0,0,0,0,Unknown,Sant Martí,5.085052431,0,piso,0,0.38632095,Unknown,5 - 11,0 - 2337,3.0303030303030303,1.5151515151515151
139000,41.3776096,2.170169,40,2,1,0,0,0,Unknown,0,0,0,1,electric,El Raval,1.144788103,0,piso,0,0.350014645,Unknown,0 - 4,2337 - 3371,5.0,2.5
1890000,41.392999,2.1542967,250,4,4,0,1,0,Unknown,1,1,0,1,gas,Eixample,1.421742036,0,piso,0,0.557290556,70 - 120,Unknown,+5042,1.6,1.6
289000,41.4136952,2.1373131,64,1,1,0,0,1,Unknown,0,1,0,1,individual,El Putxet i el Farró,3.95391996,0,piso,0,0.59422594,40 - 70,0 - 4,+5042,1.5625,1.5625
90000,41.4246955,2.1929272,37,0,1,0,0,1, sur,1,1,0,0,Unknown,La Sagrera,4.520487826,0,atico,0,0.550427881,40 - 70,5 - 11,2337 - 3371,0.0,2.7027027027027026
259000,41.3718105,2.1410789,65,3,1,1,0,1, sur,1,1,0,1,gas,La Bordeta,2.999481763,0,atico,0,0.425174272,40 - 70,5 - 11,2337 - 3371,4.615384615384615,1.5384615384615385
750000,41.3981479,2.160524,112,3,2,0,1,0,Unknown,1,1,0,1,Unknown,Eixample,1.383481999,0,atico,0,0.274963269,70 - 120,Unknown,+5042,2.6785714285714284,1.7857142857142858
220000,41.4159697,2.1429086,60,3,1,1,1,1, sur,0,0,0,1,gas,Vallcarca i els Penitents,3.850567336,0,piso,0,0.303455655,40 - 70,0 - 4,3371 - 5042,5.0,1.6666666666666667
650000,41.3982606,2.1437308,148,3,2,0,0,1, sur,0,1,0,0,gas,Sant Gervasi - Galvany,2.470561377,0,piso,0,0.880241876,70 - 120,0 - 4,+5042,2.027027027027027,1.3513513513513513
280000,41.4153831,2.1861834,81,3,1,1,0,1, sur,0,1,0,1,Unknown,Navas,3.344556524,0,piso,0,0.115313791,40 - 70,0 - 4,3371 - 5042,3.7037037037037037,1.2345679012345678
110000,41.4242015,2.196371,40,1,1,1,0,1, sur,0,0,0,0,electric,La Verneda i la Pau,4.601472518,0,piso,0,0.644922343,40 - 70,Unknown,0 - 2337,2.5,2.5
144500,41.4514474,2.1921821,80,3,1,0,0,0,Unknown,0,0,0,0,Unknown,La Trinitat Vella,7.308198988,0,piso,0,0.309525668,Unknown,Unknown,0 - 2337,3.75,1.25
179000,41.4095238,2.1580298,45,2,1,0,0,1, sur,0,0,0,1,Unknown,Vila de Gràcia,2.601779485,0,piso,0,0.553625936,Unknown,Unknown,3371 - 5042,4.444444444444445,2.2222222222222223
149000,41.3737424,2.1442513,61,2,1,0,0,0,Unknown,0,0,0,0,Unknown,Hostafrancs,2.658805849,0,piso,0,0.186216354,120 - 150,0 - 4,2337 - 3371,3.278688524590164,1.639344262295082
250000,41.3784674,2.1675256,68,2,1,0,0,1,Unknown,0,0,0,0,individual,Ciutat Vella,1.068046588,0,piso,0,0.3885044,+150,0 - 4,3371 - 5042,2.9411764705882355,1.4705882352941178
154000,41.3796855,2.164556,52,2,1,0,1,0, sur,1,0,0,1,Unknown,El Raval,1.0174667,0,atico,0,0.110956282,Unknown,0 - 4,2337 - 3371,3.8461538461538463,1.9230769230769231
795000,41.3939921,2.1793345,70,2,1,1,0,1, norte,0,1,0,1,gas,Eixample,1.037472685,0,piso,0,0.239223031,Unknown,0 - 4,+5042,2.857142857142857,1.4285714285714286
125000,41.4501798,2.1923353,68,3,1,1,0,1,Unknown,0,1,0,0,Unknown,La Trinitat Vella,7.175244326,0,piso,0,0.184919192,Unknown,0 - 4,0 - 2337,4.411764705882353,1.4705882352941178
299000,41.4177068,2.1603993,73,3,1,0,1,1, sur,0,1,0,0,Unknown,El Carmel,3.409231808,0,piso,0,0.778688141,40 - 70,Unknown,0 - 2337,4.109589041095891,1.36986301369863
145000,41.3771405,2.1898353,35,1,1,1,0,1, sur,1,0,0,0,gas,La Barceloneta,2.048113213,0,atico,0,0.66889176,120 - 150,0 - 4,3371 - 5042,2.857142857142857,2.857142857142857
120000,41.4591622,2.1793064,74,3,1,0,0,0,Unknown,0,0,0,0,Unknown,Ciutat Meridiana - Torre Baró - Vallbona,7.965049213,0,piso,0,0.05170725,40 - 70,Unknown,0 - 2337,4.054054054054054,1.3513513513513513
215000,41.3873113,2.1832232,50,1,1,0,0,1,Unknown,0,1,0,1,Unknown,Sant Pere - Santa Caterina i la Ribera,1.112090013,0,piso,0,0.528025049,Unknown,0 - 4,3371 - 5042,2.0,2.0
157500,41.4227697,2.1569967,65,3,1,0,0,1, este,1,0,0,0,Unknown,El Carmel,4.025617177,0,atico,0,0.255245414,40 - 70,0 - 4,0 - 2337,4.615384615384615,1.5384615384615385
1800000,41.3994624,2.1847543,702,6,4,1,0,0,Unknown,0,0,1,1,gas,Eixample,1.784993099,1,chalet_adosado,1,0.389804861,Unknown,Unknown,+5042,0.8547008547008547,0.5698005698005698
94000,41.4456488,2.1757828,50,2,1,0,0,0,Unknown,0,0,0,1,Unknown,Nou Barris,6.441978447,0,piso,0,0.22630989,40 - 70,Unknown,0 - 2337,4.0,2.0
545000,41.391761,2.1569541,93,3,2,1,1,1,Unknown,0,1,0,1,Unknown,Eixample,1.164090091,0,piso,0,0.523906697,120 - 150,Unknown,+5042,3.225806451612903,2.150537634408602
95000,41.4399244,2.1798614,49,2,1,0,0,1,Unknown,0,0,0,0,Unknown,Nou Barris,5.845784942,0,piso,0,0.437217397,40 - 70,0 - 4,0 - 2337,4.081632653061225,2.0408163265306123
419000,41.3801017,2.1543459,86,3,3,0,0,0, sur,0,0,0,0,gas,Eixample,1.562598728,0,piso,0,0.098394227,70 - 120,Unknown,+5042,3.488372093023256,3.488372093023256
2425000,41.4102488,2.1236358,585,6,5,0,1,0,Unknown,0,0,1,1,individual,Sarrià-Sant Gervasi,4.592678103,1,chalet_independiente,1,1.699719857,0 - 40,5 - 11,+5042,1.0256410256410255,0.8547008547008547
1300000,41.3935634,2.1721839,270,5,3,0,0,1,Unknown,1,1,0,1,Unknown,Eixample,0.657656445,0,atico,0,0.188788613,Unknown,0 - 4,+5042,1.8518518518518519,1.1111111111111112
349000,41.4063459,2.1683343,83,3,2,1,0,1,Unknown,0,1,0,1,gas,El Camp d'En Grassot i Gràcia Nova,2.055995977,0,piso,0,0.426344265,40 - 70,Unknown,3371 - 5042,3.6144578313253013,2.4096385542168677
205000,41.4202182,2.2070099,92,4,1,1,1,1, norte,0,1,0,1,gas,La Verneda i la Pau,4.743150529,0,piso,0,0.277812428,40 - 70,5 - 11,0 - 2337,4.3478260869565215,1.0869565217391304
151000,41.4433105,2.1775895,60,3,1,1,1,1, sur,0,0,0,1,gas,Verdun,6.196414596,0,piso,0,0.092697468,Unknown,0 - 4,0 - 2337,5.0,1.6666666666666667
230000,41.4388182,2.1897171,59,2,1,1,1,1, sur,1,1,0,0,Unknown,Sant Andreu,5.899477251,0,atico,0,0.274517099,40 - 70,5 - 11,0 - 2337,3.389830508474576,1.694915254237288
1250000,41.4076882,2.1362251,151,2,2,0,1,1,Unknown,1,1,0,1,Unknown,Sarrià-Sant Gervasi,3.570525551,0,atico,0,0.827844156,0 - 40,Unknown,+5042,1.3245033112582782,1.3245033112582782
175000,41.3820948,2.1898351,33,1,1,0,1,1,Unknown,0,0,0,0,Unknown,Ciutat Vella,1.783022415,0,piso,0,0.422502949,Unknown,0 - 4,3371 - 5042,3.0303030303030303,3.0303030303030303
125000,41.4443597,2.1728497,53,2,1,0,0,1,Unknown,0,0,0,0,gas,Verdun,6.28475604,0,piso,0,0.457036394,Unknown,0 - 4,0 - 2337,3.7735849056603774,1.8867924528301887
433000,41.4062651,2.1818846,94,4,2,1,0,0, norte,0,1,0,1,Unknown,Eixample,2.273638961,0,piso,0,0.127646648,0 - 40,Unknown,+5042,4.25531914893617,2.127659574468085
207000,41.4139455,2.1759569,50,2,1,1,0,0, sur,0,0,0,0,gas,El Guinardó,2.940495652,0,piso,0,0.27796254,40 - 70,0 - 4,2337 - 3371,4.0,2.0
135000,41.3789392,2.1697473,45,1,1,1,0,1, norte,0,0,0,1,bomba,El Raval,0.996812492,0,piso,0,0.390878281,Unknown,0 - 4,2337 - 3371,2.2222222222222223,2.2222222222222223
118000,41.4132787,2.219184,51,3,1,0,0,0,Unknown,0,0,0,0,Unknown,El Besòs,4.986289154,0,piso,0,0.282390958,40 - 70,Unknown,2337 - 3371,5.882352941176471,1.9607843137254901
350000,41.4145719,2.1801608,89,3,2,0,0,0, sur,0,1,0,0,Unknown,Sant Martí,3.087298368,0,piso,0,0.123976135,40 - 70,Unknown,0 - 2337,3.3707865168539324,2.247191011235955
88000,41.4457278,2.1775827,39,1,1,1,1,1, sur,0,0,0,0,Unknown,Nou Barris,6.463855906,0,piso,0,0.236372413,70 - 120,Unknown,0 - 2337,2.5641025641025643,2.5641025641025643
110000,41.3720358,2.1692739,62,2,2,0,0,1,Unknown,0,0,0,0,Unknown,El Poble Sec - Parc de Montjuïc,1.76539606,0,piso,0,0.283865709,Unknown,Unknown,3371 - 5042,3.225806451612903,3.225806451612903
149000,41.421276,2.1541668,65,3,1,0,0,0,Unknown,0,0,0,0,Unknown,El Carmel,3.938181518,0,piso,0,0.37391078,40 - 70,Unknown,0 - 2337,4.615384615384615,1.5384615384615385
240000,41.4421144,2.180138,68,3,1,1,0,1,Unknown,0,1,0,1,gas,Verdun,6.090197165,0,piso,0,0.223237432,40 - 70,0 - 4,0 - 2337,4.411764705882353,1.4705882352941178
133000,41.4211807,2.209569,76,3,1,0,0,1, este,0,1,0,0,gas,Sant Martí,4.96441254,0,piso,0,0.161610024,40 - 70,0 - 4,0 - 2337,3.9473684210526314,1.3157894736842106
595000,41.3836523,2.1539275,120,4,2,1,0,1, sur,0,1,0,1,gas,La Nova Esquerra de l'Eixample,1.415784032,0,piso,0,0.434020991,40 - 70,5 - 11,3371 - 5042,3.3333333333333335,1.6666666666666667
110000,41.4600033,2.1777904,61,3,1,0,0,0,Unknown,0,0,0,0,Unknown,Nou Barris,8.046856563,0,piso,0,0.199126387,Unknown,Unknown,0 - 2337,4.918032786885246,1.639344262295082
320000,41.3790719,2.1311332,111,4,2,1,0,0,Unknown,0,1,0,0,Unknown,Sants,3.38264916,0,piso,0,0.497774479,40 - 70,0 - 4,2337 - 3371,3.6036036036036037,1.8018018018018018
124000,41.4510842,2.1899015,85,3,1,1,0,1,Unknown,0,0,0,1,Unknown,La Trinitat Vella,7.222884393,0,piso,0,0.404571546,Unknown,0 - 4,0 - 2337,3.5294117647058822,1.1764705882352942
153900,41.3787789,2.1923938,38,1,1,1,0,1,Unknown,0,0,0,0,Unknown,Ciutat Vella,2.132386842,0,piso,0,0.71890014,40 - 70,0 - 4,3371 - 5042,2.6315789473684212,2.6315789473684212
275000,41.3907659,2.1899001,69,3,1,0,0,0, este,0,1,0,0,gas,El Parc i la Llacuna del Poblenou,1.697507572,0,piso,0,0.514076632,Unknown,0 - 4,3371 - 5042,4.3478260869565215,1.4492753623188406
230000,41.4138178,2.1999495,63,2,1,0,0,1, este,0,1,0,1,Unknown,Sant Martí,3.819437599,0,piso,0,0.399894075,0 - 40,5 - 11,0 - 2337,3.1746031746031744,1.5873015873015872
175000,41.4450717,2.1842439,77,3,1,0,0,1,Unknown,0,1,0,0,Unknown,La Prosperitat,6.470469235,0,piso,0,0.497643606,40 - 70,5 - 11,0 - 2337,3.896103896103896,1.2987012987012987
160000,41.4136964,2.1812615,47,1,1,0,1,1,Unknown,0,1,0,0,Unknown,El Camp de l'Arpa del Clot,3.021334929,0,piso,0,0.152898735,70 - 120,Unknown,2337 - 3371,2.127659574468085,2.127659574468085
475000,41.393687,2.1461961,93,2,2,1,0,1,Unknown,0,1,0,1,gas,Sarrià-Sant Gervasi,2.081695507,0,piso,0,0.696667991,40 - 70,5 - 11,+5042,2.150537634408602,2.150537634408602
350000,41.4087384,2.1642097,75,3,1,0,0,1, sur,0,0,0,1,gas,El Camp d'En Grassot i Gràcia Nova,2.366313807,0,piso,0,0.269912383,Unknown,0 - 4,3371 - 5042,4.0,1.3333333333333333
190000,41.4096588,2.1736863,43,2,1,0,0,1, oeste,1,1,0,0,Unknown,Eixample,2.440543529,0,atico,0,0.229329775,70 - 120,Unknown,+5042,4.651162790697675,2.3255813953488373
1150000,41.4075965,2.1120643,376,5,3,0,1,0, sur,0,0,0,0,gas,Sarrià-Sant Gervasi,5.301226388,1,chalet,0,2.464324383,Unknown,Unknown,+5042,1.3297872340425532,0.7978723404255319
295000,41.4063235,2.1693921,52,2,1,1,0,0, sur,0,1,0,0,Unknown,La Sagrada Família,2.04971616,0,piso,0,0.47516884,70 - 120,0 - 4,3371 - 5042,3.8461538461538463,1.9230769230769231
150000,41.3607323,2.1475131,76,3,1,1,0,0,Unknown,0,0,0,1,bomba,Sants-Montjuïc,3.553797067,0,piso,0,0.696931496,40 - 70,Unknown,2337 - 3371,3.9473684210526314,1.3157894736842106
80000,41.3628628,2.1382175,20,0,1,0,0,0,Unknown,0,1,0,0,Unknown,La Marina del Port,3.841532895,0,estudio,0,0.196162838,40 - 70,0 - 4,0 - 2337,0.0,5.0
127000,41.4213443,2.1977005,60,2,1,1,0,1, norte,0,1,0,0,Unknown,Sant Martí de Provençals,4.382936497,0,piso,0,0.357697748,40 - 70,5 - 11,2337 - 3371,3.3333333333333335,1.6666666666666667
159000,41.4527775,2.1864994,75,3,1,1,0,1,Unknown,0,1,0,0,Unknown,La Trinitat Nova,7.347618311,0,piso,0,0.213121538,40 - 70,0 - 4,2337 - 3371,4.0,1.3333333333333333
100000,41.4196745,2.1535432,61,3,1,0,0,0,Unknown,0,0,0,0,Unknown,Horta Guinardó,3.789181362,0,piso,0,0.49092835,Unknown,Unknown,0 - 2337,4.918032786885246,1.639344262295082
240000,41.4251467,2.1830289,80,4,1,1,0,1, oeste,0,1,0,0,bomba,El Congrés i els Indians,4.284858032,0,piso,0,0.244210717,40 - 70,0 - 4,2337 - 3371,5.0,1.25
86000,41.4146669,2.1698588,45,1,1,0,0,1, sur,0,1,0,0,Unknown,Horta Guinardó,2.977282202,0,piso,0,0.373436745,40 - 70,Unknown,0 - 2337,2.2222222222222223,2.2222222222222223
118000,41.3732661,2.1277923,35,1,1,0,0,0,Unknown,0,1,0,1,bomba,Sants - Badal,3.874466348,0,duplex,0,0.259496744,70 - 120,Unknown,2337 - 3371,2.857142857142857,2.857142857142857
153000,41.3739145,2.1902724,35,1,1,1,0,1,Unknown,0,0,0,1,Unknown,La Barceloneta,2.303287626,0,piso,0,0.990493019,Unknown,0 - 4,3371 - 5042,2.857142857142857,2.857142857142857
99000,41.3814872,2.1633656,41,2,1,0,1,0, norte,0,0,0,0,Unknown,El Raval,0.898883216,0,piso,0,0.184307215,+150,0 - 4,2337 - 3371,4.878048780487805,2.4390243902439024
925000,41.3889618,2.1589978,118,3,2,1,0,1,Unknown,0,1,0,1,Unknown,Eixample,0.919072954,0,piso,0,0.564970949,70 - 120,Unknown,+5042,2.542372881355932,1.694915254237288
129000,41.4200786,2.1912998,59,0,1,0,1,0,Unknown,0,0,0,1,individual,La Sagrera,3.999054028,1,estudio,0,0.380622026,0 - 40,Unknown,2337 - 3371,0.0,1.694915254237288
285000,41.3867487,2.1575863,88,3,1,0,0,1,Unknown,0,1,0,0,Unknown,Eixample,1.037195456,0,piso,0,0.486327477,120 - 150,5 - 11,+5042,3.409090909090909,1.1363636363636365
149400,41.4179068,2.1618993,70,3,1,0,0,0,Unknown,0,0,0,0,Unknown,El Carmel,3.404072824,0,piso,0,0.721867254,Unknown,Unknown,0 - 2337,4.285714285714286,1.4285714285714286
135000,41.4165674,2.1477243,68,2,1,0,0,0,Unknown,0,1,0,1,electric,El Coll,3.687395548,0,piso,0,0.583744674,40 - 70,Unknown,2337 - 3371,2.9411764705882355,1.4705882352941178
1280000,41.3978542,2.2062331,144,4,3,1,1,1, sur,0,1,1,1,individual,Diagonal Mar i el Front Marítim del Poblenou,3.226056586,1,piso,0,0.694366089,0 - 40,0 - 4,+5042,2.7777777777777777,2.0833333333333335
220000,41.4138072,2.1865337,74,2,1,1,0,1, sur,0,1,0,1,Unknown,El Clot,3.19770462,0,piso,0,0.268244913,40 - 70,0 - 4,3371 - 5042,2.7027027027027026,1.3513513513513513
359000,41.3947069,2.1840504,103,4,2,0,1,1,Unknown,0,1,0,0,Unknown,El Fort Pienc,1.401277777,0,piso,0,0.146089795,40 - 70,Unknown,3371 - 5042,3.883495145631068,1.941747572815534
265000,41.3571658,2.1364586,79,3,1,0,1,1,Unknown,0,1,0,1,Unknown,Sants-Montjuïc,4.41446779,0,piso,0,0.460100193,40 - 70,0 - 4,2337 - 3371,3.7974683544303796,1.2658227848101267
790000,41.3838827,2.1715327,106,2,2,0,0,1, sur,0,1,0,1,Unknown,Ciutat Vella,0.466671373,0,piso,0,0.29852098,Unknown,0 - 4,3371 - 5042,1.8867924528301887,1.8867924528301887
96000,41.4579047,2.1726858,57,3,1,0,0,0,Unknown,0,0,0,0,Unknown,Nou Barris,7.790027399,0,piso,0,0.358026744,Unknown,Unknown,0 - 2337,5.2631578947368425,1.7543859649122806
386000,41.3846108,2.1494086,89,3,2,1,1,1, sur,0,1,0,1,gas,La Nova Esquerra de l'Eixample,1.750386785,0,piso,0,0.31669865,40 - 70,0 - 4,3371 - 5042,3.3707865168539324,2.247191011235955
1082000,41.3871037,2.1336023,95,3,2,1,1,1, norte,0,1,1,1,electric,Les Corts,3.032034073,0,piso,0,0.402640562,0 - 40,5 - 11,3371 - 5042,3.1578947368421053,2.1052631578947367
220000,41.3749927,2.1704824,55,2,1,0,0,1,Unknown,0,1,0,1,Unknown,El Poble Sec - Parc de Montjuïc,1.436443887,0,piso,0,0.129627641,Unknown,0 - 4,3371 - 5042,3.6363636363636362,1.8181818181818181
155000,41.3734422,2.1254492,48,2,1,1,0,1, este,0,0,0,0,Unknown,Sants - Badal,4.044926992,0,piso,0,0.288351559,70 - 120,0 - 4,2337 - 3371,4.166666666666667,2.0833333333333335
128000,41.4518638,2.1893935,65,2,1,1,0,1, norte,0,0,0,1,gas,La Trinitat Vella,7.297736666,0,piso,0,0.382452922,40 - 70,0 - 4,0 - 2337,3.076923076923077,1.5384615384615385
140000,41.3807051,2.1924527,35,1,1,1,0,1,Unknown,0,0,0,0,Unknown,La Barceloneta,2.043674141,0,piso,0,0.651505474,Unknown,0 - 4,3371 - 5042,2.857142857142857,2.857142857142857
48000,41.3754426,2.1355003,40,0,2,0,0,0, este,0,1,0,0,Unknown,Sants,3.189335394,0,estudio,0,0.011785394,Unknown,Unknown,2337 - 3371,0.0,5.0
1750000,41.3935515,2.1106834,257,4,4,0,1,1,Unknown,0,0,0,1,Unknown,Les Corts,4.98290514,0,piso,0,1.063756143,0 - 40,Unknown,3371 - 5042,1.556420233463035,1.556420233463035
144000,41.4455075,2.1713213,65,3,1,0,0,1,Unknown,0,1,0,0,Unknown,Nou Barris,6.40873864,0,piso,0,0.46521775,Unknown,0 - 4,0 - 2337,4.615384615384615,1.5384615384615385
109500,41.4156787,2.218484,52,3,1,0,0,0,Unknown,0,0,0,0,Unknown,El Besòs,5.095505148,0,piso,0,0.210515125,40 - 70,Unknown,2337 - 3371,5.769230769230769,1.9230769230769231
125000,41.3797392,2.1714473,43,1,1,0,1,0, este,0,0,0,1,bomba,El Raval,0.916629742,0,piso,0,0.231239997,+150,0 - 4,2337 - 3371,2.3255813953488373,2.3255813953488373
469000,41.414906,2.1445364,115,4,2,1,1,1,Unknown,0,1,1,0,gas,Vallcarca i els Penitents,3.675384018,0,piso,0,0.326442774,40 - 70,Unknown,3371 - 5042,3.4782608695652173,1.7391304347826086
297000,41.43461,2.18004,79,3,1,1,0,1, sur,0,1,0,0,gas,Nou Barris,5.263685873,0,piso,0,0.617737766,40 - 70,0 - 4,0 - 2337,3.7974683544303796,1.2658227848101267
158900,41.4155347,2.2142497,77,3,2,0,0,1, norte,0,1,0,1,bomba,El Besòs,4.809101082,0,piso,0,0.160308377,40 - 70,5 - 11,2337 - 3371,3.896103896103896,2.5974025974025974
270000,41.4041359,2.1800096,93,2,1,0,0,0,Unknown,0,1,0,1,Unknown,Eixample,1.992507738,0,piso,0,0.404372112,40 - 70,Unknown,+5042,2.150537634408602,1.075268817204301
480000,41.395064,2.1544247,124,3,2,0,1,1, sur,0,1,0,1,gas,L'Antiga Esquerra de l'Eixample,1.518835105,0,piso,0,0.506836054,40 - 70,0 - 4,3371 - 5042,2.4193548387096775,1.6129032258064515
980000,41.4039921,2.1428152,264,5,2,1,1,0, sur,0,1,0,1,gas,Sarrià-Sant Gervasi,2.884225453,1,piso,0,0.662485247,40 - 70,Unknown,+5042,1.893939393939394,0.7575757575757576
153000,41.4232521,2.2115213,76,3,1,0,0,1, norte,0,1,0,0,gas,Sant Martí,5.24480563,0,piso,0,0.39341203,40 - 70,0 - 4,0 - 2337,3.9473684210526314,1.3157894736842106
312000,41.3735484,2.1582774,66,2,1,0,0,1, oeste,0,1,0,0,Unknown,El Poble Sec - Parc de Montjuïc,1.868804196,0,piso,0,0.230001234,40 - 70,5 - 11,3371 - 5042,3.0303030303030303,1.5151515151515151
159000,41.4238088,2.1573428,55,2,1,0,0,1, este,0,1,0,0,Unknown,El Carmel,4.129656534,0,piso,0,0.205784218,40 - 70,0 - 4,0 - 2337,3.6363636363636362,1.8181818181818181
68000,41.3831736,2.1336055,53,0,1,0,0,0,Unknown,0,1,0,1,Unknown,Les Corts,3.075825109,0,estudio,0,0.23567051,40 - 70,Unknown,3371 - 5042,0.0,1.8867924528301887
790000,41.3809827,2.1725327,106,2,2,1,0,1, sur,0,1,0,1,gas,El Gòtic,0.799708882,0,piso,0,0.066132833,40 - 70,0 - 4,3371 - 5042,1.8867924528301887,1.8867924528301887
77000,41.4608858,2.1722105,65,3,1,0,0,1, este,1,0,0,1,individual,Ciutat Meridiana - Torre Baró - Vallbona,8.120445751,0,atico,0,0.184670667,40 - 70,5 - 11,0 - 2337,4.615384615384615,1.5384615384615385
