iter	Passed	Remaining
780	4052	1136
781	4057	1131
782	4060	1125
783	4066	1120
784	4070	1114
785	4074	1109
786	4079	1104
787	4085	1099
788	4088	1093
789	4093	1088
790	4098	1083
791	4101	1077
792	4107	1072
793	4116	1068
794	4118	1062
795	4124	1057
796	4130	1051
797	4134	1046
798	4138	1041
799	4140	1035
800	4144	1029
801	4149	1024
802	4155	1019
803	4158	1013
804	4163	1008
805	4168	1003
806	4171	997
807	4276	1016
808	4295	1014
809	4304	1009
810	4318	1006
811	4333	1003
812	4339	998
813	4348	993
814	4351	987
815	4364	984
816	4369	978
817	4377	974
818	4382	968
819	4388	963
820	4393	957
821	4395	951
822	4398	946
823	4401	940
824	4403	934
825	4406	928
826	4411	922
827	4414	916
828	4416	911
829	4420	905
830	4425	900
831	4430	894
832	4432	888
833	4437	883
834	4440	877
835	4444	871
836	4448	866
837	4454	861
838	4460	855
839	4464	850
840	4468	844
841	4472	839
842	4475	833
843	4479	827
844	4483	822
845	4486	816
846	4489	810
847	4492	805
848	4496	799
849	4500	794
850	4503	788
851	4505	782
852	4510	777
853	4512	771
854	4515	765
855	4518	760
856	4522	754
857	4526	749
858	4529	743
859	4534	738
860	4540	732
861	4544	727
862	4547	721
863	4552	716
864	4555	710
865	4560	705
866	4562	699
867	4566	694
868	4569	688
869	4571	683
870	4575	677
871	4578	672
872	4581	666
873	4584	660
874	4587	655
875	4591	649
876	4595	644
877	4598	639
878	4601	633
879	4604	627
880	4611	622
881	4614	617
882	4617	611
883	4621	606
884	4624	600
885	4628	595
886	4631	590
887	4635	584
888	4638	579
889	4642	573
890	4646	568
891	4651	563
892	4654	557
893	4658	552
894	4662	546
895	4665	541
896	4668	536
897	4671	530
898	4677	525
899	4679	519
900	4683	514
901	4685	509
902	4690	503
903	4694	498
904	4698	493
905	4701	487
906	4703	482
907	4707	477
908	4714	471
909	4717	466
910	4721	461
911	4727	456
912	4735	451
913	4742	446
914	4751	441
915	4758	436
916	4761	431
917	4770	426
918	4811	424
919	4825	419
920	4829	414
921	4844	409
922	4859	405
923	4866	400
924	4875	395
925	4883	390
926	4889	385
927	4892	379
928	4899	374
929	4904	369
930	4907	363
931	4912	358
932	4916	353
933	4920	347
934	4925	342
935	4929	337
936	4935	331
937	4939	326
938	4941	321
939	4945	315
940	4949	310
941	4956	305
942	4962	299
943	4966	294
944	4971	289
945	4977	284
946	4981	278
947	4984	273
948	4988	268
949	4993	262
950	4998	257
951	5001	252
952	5004	246
953	5006	241
954	5012	236
955	5016	230
956	5022	225
957	5025	220
958	5029	215
959	5034	209
960	5038	204
961	5043	199
962	5047	193
963	5052	188
964	5054	183
965	5059	178
966	5065	172
967	5068	167
968	5072	162
969	5075	156
970	5081	151
971	5086	146
972	5089	141
973	5094	135
974	5099	130
975	5103	125
976	5108	120
977	5112	114
978	5115	109
979	5118	104
980	5122	99
981	5125	93
982	5129	88
983	5132	83
984	5135	78
985	5137	72
986	5139	67
987	5144	62
988	5148	57
989	5150	52
990	5154	46
991	5158	41
992	5162	36
993	5165	31
994	5170	25
995	5174	20
996	5177	15
997	5179	10
998	5184	5
999	5187	0
