iter	R2	RMSE
0	-1.797166983	0.3258316863
1	-1.560628077	0.3117506524
2	-1.34339612	0.2982338759
3	-1.144800291	0.2853169346
4	-0.9711444527	0.2735226815
5	-0.8114562439	0.2622092712
6	-0.6706123908	0.2518094176
7	-0.5415042484	0.2418836327
8	-0.422279319	0.2323413813
9	-0.3133475438	0.2232666996
10	-0.216211974	0.2148516814
11	-0.1278530078	0.2068999427
12	-0.04573670509	0.1992256697
13	0.02735404831	0.1921372238
14	0.09512744541	0.1853223623
15	0.1554999369	0.1790333601
16	0.2126391744	0.1728705529
17	0.2651630741	0.1670050506
18	0.3136647786	0.1613995289
19	0.3583480002	0.1560572305
20	0.3967334799	0.1513173515
21	0.4306461728	0.1470026763
22	0.4628158919	0.1427893108
23	0.4915062616	0.1389238864
24	0.5148371798	0.1356993837
25	0.5402813528	0.1320931143
26	0.5639018645	0.1286548712
27	0.584190029	0.1256265893
28	0.6035533502	0.1226666473
29	0.6207526473	0.1199762818
30	0.6361838421	0.117510077
31	0.6498340378	0.1152845433
32	0.6619961432	0.1132647961
33	0.6730249791	0.1114015946
34	0.6843701686	0.1094518587
35	0.6946996836	0.1076459628
36	0.7041484729	0.1059670946
37	0.7102733309	0.1048644676
38	0.7190342417	0.1032668232
39	0.725650849	0.1020436371
40	0.7322816417	0.1008029393
41	0.7384875109	0.09962775329
42	0.7441945968	0.09853464953
43	0.7477281748	0.09785172681
44	0.7500124775	0.09740769929
45	0.7550773261	0.09641589021
46	0.757993927	0.09584009857
47	0.7625252524	0.09493860298
48	0.7669938837	0.09404111725
49	0.7712993021	0.09316823418
50	0.7742858676	0.09255790061
51	0.7782461482	0.09174231726
52	0.7811368138	0.09114240372
53	0.7836448251	0.09061868654
54	0.7865144311	0.09001572444
55	0.7895992954	0.08936299472
56	0.7914054318	0.08897861001
57	0.7937742265	0.08847194805
58	0.7957260712	0.08805227683
59	0.7969616839	0.08778556748
60	0.7989531341	0.08735399532
61	0.8004577889	0.08702649839
62	0.8017932135	0.08673479966
63	0.803864302	0.08628045806
64	0.8053236038	0.085958884
65	0.8068339353	0.08562479318
66	0.8083347829	0.08529150389
67	0.8094698989	0.08503856409
68	0.8104673592	0.08481567571
69	0.8120969943	0.08445025845
70	0.8134934562	0.08413586353
71	0.8149806861	0.08379973639
72	0.8161639097	0.08353135127
73	0.817335089	0.08326484621
74	0.8185517346	0.08298708882
75	0.8193105799	0.08281337444
76	0.8200990137	0.08263249988
77	0.821126863	0.08239610477
78	0.8222966174	0.08212624508
79	0.8233021647	0.08189355682
80	0.8241970925	0.08168590897
81	0.824565376	0.08160030362
82	0.8250400131	0.08148984433
83	0.8257175351	0.08133190904
84	0.8262189444	0.08121482913
85	0.8266792138	0.08110720668
86	0.8270671337	0.08101639032
87	0.8275542456	0.08090220764
88	0.8283942243	0.08070493086
89	0.8288193405	0.08060490438
90	0.8292551759	0.08050222669
91	0.8297360516	0.0803887859
92	0.8299558192	0.08033688837
93	0.8302716357	0.08026225039
94	0.8306453259	0.0801738452
95	0.831072106	0.08007276093
96	0.8314350198	0.07998670311
97	0.8320748751	0.07983474813
98	0.8326168667	0.07970580753
99	0.8329725569	0.07962107481
100	0.8330352001	0.07960614259
101	0.8334253858	0.07951307103
102	0.8338236757	0.07941795387
