iter	Passed	Remaining
362	1667	2926
363	1670	2919
364	1673	2911
365	1676	2903
366	1678	2895
367	1682	2888
368	1685	2882
369	1689	2876
370	1693	2870
371	1700	2870
372	1708	2871
373	1712	2865
374	1718	2863
375	1722	2858
376	1726	2853
377	1730	2847
378	1733	2840
379	1736	2834
380	1740	2828
381	1745	2824
382	1751	2820
383	1754	2815
384	1757	2806
385	1760	2799
386	1764	2794
387	1768	2789
388	1771	2782
389	1774	2776
390	1778	2769
391	1781	2763
392	1784	2756
393	1788	2751
394	1793	2747
395	1797	2742
396	1801	2736
397	1804	2729
398	1807	2722
399	1812	2719
400	1815	2711
401	1821	2708
402	1823	2701
403	1828	2697
404	1831	2691
405	1837	2687
406	1839	2680
407	1843	2675
408	1846	2668
409	1851	2664
410	1853	2656
411	1858	2652
412	1864	2649
413	1870	2647
414	1876	2645
415	1879	2638
416	1883	2632
417	1887	2628
418	1893	2625
419	1898	2622
420	1902	2615
421	1905	2610
422	1909	2604
423	1912	2598
424	1917	2594
425	1920	2587
426	1924	2582
427	1927	2575
428	1932	2571
429	1935	2565
430	1938	2559
431	1940	2551
432	1942	2544
433	1946	2538
434	1951	2535
435	1955	2529
436	1958	2523
437	1961	2516
438	1964	2510
439	1966	2503
440	1969	2497
441	1972	2490
442	1974	2482
443	1976	2475
444	1981	2471
445	1984	2465
446	1990	2462
447	1996	2459
448	1999	2453
449	2006	2451
450	2010	2446
451	2012	2439
452	2016	2434
453	2021	2431
454	2023	2424
455	2027	2419
456	2031	2413
457	2038	2412
458	2044	2409
459	2050	2406
460	2053	2400
461	2055	2394
462	2058	2388
463	2062	2382
464	2066	2377
465	2069	2371
466	2073	2366
467	2077	2361
468	2081	2356
469	2084	2350
470	2087	2344
471	2089	2337
472	2093	2332
473	2096	2325
474	2099	2320
475	2104	2317
476	2107	2310
477	2110	2304
478	2113	2298
479	2116	2292
480	2118	2286
481	2122	2281
482	2127	2277
483	2130	2271
484	2134	2266
485	2140	2263
486	2221	2339
487	2254	2365
488	2261	2362
489	2268	2360
490	2276	2359
491	2286	2360
492	2290	2355
493	2294	2349
494	2296	2343
495	2300	2337
496	2303	2331
497	2307	2325
498	2312	2321
499	2317	2317
500	2320	2311
501	2325	2306
502	2329	2301
503	2333	2295
504	2335	2289
505	2342	2287
506	2352	2287
507	2359	2285
508	2368	2284
509	2378	2285
510	2385	2283
511	2403	2290
512	2410	2288
513	2418	2286
514	2422	2281
515	2425	2274
516	2427	2268
517	2430	2261
518	2433	2255
519	2437	2250
520	2442	2245
521	2447	2241
522	2449	2234
523	2453	2228
524	2455	2221
525	2457	2214
526	2460	2208
527	2462	2201
528	2466	2195
529	2470	2190
530	2475	2186
531	2479	2181
532	2481	2174
533	2485	2168
534	2487	2161
535	2489	2155
536	2492	2149
537	2497	2144
538	2500	2138
539	2504	2133
540	2511	2131
541	2516	2126
542	2521	2122
543	2525	2117
544	2531	2113
545	2534	2107
546	2539	2102
547	2542	2097
548	2546	2092
549	2549	2085
550	2552	2079
551	2557	2075
552	2563	2071
553	2566	2065
554	2568	2059
555	2573	2055
556	2577	2050
557	2580	2043
558	2585	2039
559	2590	2035
560	2592	2028
561	2595	2022
562	2600	2018
563	2606	2014
564	2608	2008
565	2611	2002
566	2613	1995
567	2616	1989
568	2619	1984
569	2621	1977
570	2625	1972
571	2628	1966
572	2631	1961
573	2637	1957
574	2641	1952
575	2644	1946
576	2647	1940
577	2650	1935
578	2653	1929
579	2658	1925
580	2661	1919
581	2664	1913
582	2668	1908
583	2673	1904
584	2678	1900
585	2681	1894
586	2686	1890
587	2694	1888
588	2705	1888
589	2710	1883
590	2716	1879
591	2719	1874
592	2722	1868
593	2726	1863
594	2729	1858
595	2734	1853
596	2736	1847
597	2740	1842
598	2742	1836
599	2747	1831
600	2752	1827
601	2757	1823
602	2760	1817
603	2766	1813
604	2769	1808
605	2774	1804
606	2778	1798
607	2781	1793
608	2785	1788
609	2789	1783
610	2794	1779
611	2800	1775
612	2804	1770
613	2806	1764
614	2811	1760
615	2814	1754
616	2817	1748
617	2820	1743
618	2824	1738
619	2829	1734
620	2834	1730
621	2838	1725
622	2843	1720
623	2847	1715
624	2852	1711
625	2856	1706
626	2861	1702
627	2867	1698
628	2870	1693
629	2876	1689
630	2882	1685
631	2889	1682
632	2894	1678
633	2897	1672
634	2900	1667
635	2904	1662
636	2907	1656
637	2912	1652
638	2917	1648
639	2922	1643
640	2925	1638
641	2929	1633
642	2934	1629
643	2936	1623
644	2939	1617
645	2944	1613
646	2947	1608
647	2950	1602
648	2953	1597
649	2957	1592
650	2960	1587
651	2963	1581
652	2967	1576
653	2971	1571
654	2974	1566
655	2981	1563
656	2985	1558
657	2989	1553
658	2992	1548
659	2995	1543
660	2998	1538
661	3002	1533
662	3004	1527
663	3007	1522
664	3010	1516
665	3015	1512
666	3019	1507
667	3024	1503
668	3027	1497
669	3030	1492
670	3033	1487
671	3036	1482
672	3040	1477
673	3043	1472
674	3046	1466
675	3047	1460
676	3051	1456
677	3054	1450
678	3057	1445
679	3062	1441
680	3065	1435
681	3067	1430
682	3071	1425
683	3075	1420
684	3078	1415
685	3082	1411
686	3087	1406
687	3090	1401
688	3094	1396
689	3097	1391
690	3099	1386
691	3103	1381
692	3109	1377
693	3113	1372
694	3117	1368
695	3123	1364
696	3126	1358
697	3128	1353
698	3130	1348
699	3134	1343
700	3137	1338
701	3141	1333
702	3145	1328
703	3148	1323
704	3152	1319
705	3158	1315
706	3164	1311
707	3170	1307
708	3174	1302
709	3179	1298
710	3185	1294
711	3188	1289
712	3193	1285
713	3198	1281
714	3204	1277
715	3208	1272
716	3214	1268
717	3219	1264
718	3222	1259
719	3278	1274
720	3285	1271
721	3293	1268
722	3301	1265
723	3308	1261
724	3317	1258
725	3324	1254
726	3326	1249
727	3329	1244
728	3332	1238
729	3336	1234
730	3340	1229
731	3343	1224
732	3346	1218
733	3348	1213
734	3351	1208
735	3354	1203
736	3357	1198
737	3363	1194
738	3367	1189
739	3371	1184
740	3374	1179
741	3378	1174
742	3382	1169
743	3385	1164
744	3388	1159
745	3395	1156
746	3399	1151
747	3403	1146
748	3408	1142
749	3415	1138
750	3420	1134
751	3422	1128
752	3429	1124
753	3432	1119
754	3438	1115
755	3441	1110
756	3444	1105
757	3447	1100
758	3452	1096
759	3457	1091
760	3460	1086
761	3463	1081
762	3466	1076
763	3471	1072
764	3474	1067
765	3478	1062
766	3481	1057
767	3485	1052
768	3489	1048
769	3497	1044
770	3500	1039
771	3502	1034
772	3509	1030
773	3516	1026
774	3520	1021
775	3522	1016
776	3526	1012
777	3529	1007
778	3533	1002
779	3536	997
780	3540	992
781	3545	988
782	3548	983
783	3551	978
784	3553	973
785	3556	968
786	3560	963
787	3564	958
788	3567	954
789	3571	949
790	3576	944
791	3580	940
792	3581	935
793	3584	930
794	3587	925
795	3591	920
796	3595	915
797	3598	910
798	3602	906
799	3605	901
800	3607	896
801	3609	891
802	3612	886
803	3617	881
804	3622	877
805	3627	873
806	3630	868
807	3636	864
808	3638	859
809	3641	854
810	3644	849
811	3649	844
812	3653	840
813	3657	835
814	3660	830
815	3663	826
816	3665	820
817	3668	816
818	3670	811
819	3673	806
820	3677	801
821	3681	797
822	3684	792
823	3688	787
824	3690	782
825	3694	778
826	3698	773
827	3702	769
828	3704	764
829	3706	759
830	3710	754
831	3713	749
832	3720	745
833	3722	741
834	3727	736
835	3732	732
836	3735	727
837	3744	723
838	3756	720
839	3760	716
840	3766	712
841	3770	707
842	3776	703
843	3779	698
844	3783	693
845	3787	689
846	3793	685
847	3797	680
848	3800	675
849	3803	671
850	3808	666
851	3812	662
852	3817	657
853	3822	653
854	3824	648
855	3827	643
856	3831	639
857	3835	634
858	3839	630
859	3843	625
860	3847	621
861	3852	616
862	3858	612
863	3862	608
864	3868	603
865	3870	598
866	3876	594
867	3880	590
868	3884	585
869	3887	580
870	3892	576
871	3895	571
872	3898	567
873	3901	562
874	3906	558
875	3913	554
876	3918	549
877	3921	544
878	3924	540
879	3926	535
880	3929	530
881	3932	526
882	3936	521
883	3943	517
884	3946	512
885	3948	508
886	3952	503
887	3955	498
888	3958	494
889	3961	489
890	3963	484
891	3967	480
892	3970	475
893	3973	471
894	3976	466
895	3979	461
896	3983	457
897	3986	452
898	3989	448
899	3992	443
900	3994	438
901	3997	434
902	3999	429
903	4004	425
904	4007	420
905	4009	415
906	4012	411
907	4016	406
908	4018	402
909	4023	397
910	4026	393
911	4029	388
912	4035	384
913	4038	380
914	4041	375
915	4044	370
916	4046	366
917	4049	361
918	4052	357
919	4055	352
920	4059	348
921	4063	343
922	4067	339
923	4071	334
924	4073	330
925	4077	325
926	4084	321
927	4087	317
928	4092	312
929	4094	308
930	4097	303
931	4101	299
932	4106	294
933	4111	290
934	4114	286
935	4117	281
936	4121	277
937	4123	272
938	4125	268
939	4128	263
940	4131	259
941	4137	254
942	4141	250
943	4144	245
944	4148	241
945	4153	237
946	4158	232
947	4167	228
948	4174	224
949	4177	219
950	4180	215
951	4184	210
952	4192	206
953	4197	202
954	4201	197
955	4206	193
956	4209	189
957	4212	184
958	4215	180
959	4217	175
960	4220	171
961	4223	166
962	4227	162
963	4233	158
964	4236	153
965	4239	149
966	4244	144
967	4252	140
968	4254	136
969	4257	131
970	4260	127
971	4268	122
972	4328	120
973	4336	115
974	4343	111
975	4351	106
976	4358	102
977	4365	98
978	4372	93
979	4381	89
980	4385	84
981	4389	80
982	4391	75
983	4393	71
984	4397	66
985	4401	62
986	4404	58
987	4407	53
988	4409	49
989	4412	44
990	4415	40
991	4418	35
992	4423	31
993	4426	26
994	4434	22
995	4437	17
996	4442	13
997	4445	8
998	4448	4
999	4450	0
