iter	Passed	Remaining
499	2181	2181
500	2184	2175
501	2190	2172
502	2195	2169
503	2199	2164
504	2202	2158
505	2206	2153
506	2209	2148
507	2214	2144
508	2217	2139
509	2367	2274
510	2394	2291
511	2417	2303
512	2421	2298
513	2425	2293
514	2433	2291
515	2438	2287
516	2444	2283
517	2447	2277
518	2449	2270
519	2455	2267
520	2462	2263
521	2465	2257
522	2470	2252
523	2473	2246
524	2478	2242
525	2483	2238
526	2487	2232
527	2493	2229
528	2499	2225
529	2503	2220
530	2507	2214
531	2511	2209
532	2517	2205
533	2522	2201
534	2526	2195
535	2530	2190
536	2534	2185
537	2538	2180
538	2541	2174
539	2543	2166
540	2548	2161
541	2550	2155
542	2556	2151
543	2562	2147
544	2564	2140
545	2566	2134
546	2571	2129
547	2575	2124
548	2579	2119
549	2585	2115
550	2587	2108
551	2590	2102
552	2595	2097
553	2602	2094
554	2609	2092
555	2617	2090
556	2621	2085
557	2626	2080
558	2634	2078
559	2638	2073
560	2643	2068
561	2648	2064
562	2652	2059
563	2656	2053
564	2659	2047
565	2661	2040
566	2666	2036
567	2672	2032
568	2674	2026
569	2678	2020
570	2682	2015
571	2688	2011
572	2692	2006
573	2698	2002
574	2703	1998
575	2706	1992
576	2710	1986
577	2712	1980
578	2716	1974
579	2721	1971
580	2731	1970
581	2737	1966
582	2744	1962
583	2748	1957
584	2753	1953
585	2757	1948
586	2760	1942
587	2763	1936
588	2767	1931
589	2769	1924
590	2775	1920
591	2778	1915
592	2784	1911
593	2787	1905
594	2791	1900
595	2793	1893
596	2797	1888
597	2801	1883
598	2803	1876
599	2806	1871
600	2810	1865
601	2814	1860
602	2818	1855
603	2821	1850
604	2824	1844
605	2830	1840
606	2833	1834
607	2836	1828
608	2840	1823
609	2844	1818
610	2848	1813
611	2853	1809
612	2857	1804
613	2862	1799
614	2866	1794
615	2870	1789
616	2874	1784
617	2879	1779
618	2883	1774
619	2887	1770
620	2892	1765
621	2896	1760
622	2899	1754
623	2902	1748
624	2905	1743
625	2910	1738
626	2916	1735
627	2922	1731
628	2925	1725
629	2928	1720
630	2931	1714
631	2933	1708
632	2939	1704
633	2943	1699
634	2946	1693
635	2948	1687
636	2955	1684
637	2959	1679
638	2963	1674
639	2965	1668
640	2970	1663
641	2973	1658
642	2977	1653
643	2981	1648
644	2987	1644
645	2990	1638
646	2995	1634
647	2998	1628
648	3004	1624
649	3010	1621
650	3014	1615
651	3019	1611
652	3024	1607
653	3028	1602
654	3030	1596
655	3034	1591
656	3037	1585
657	3041	1581
658	3046	1576
659	3053	1572
660	3055	1567
661	3059	1562
662	3066	1558
663	3073	1555
664	3078	1550
665	3085	1547
666	3090	1542
667	3095	1538
668	3100	1533
669	3107	1530
670	3111	1525
671	3115	1520
672	3121	1516
673	3128	1513
674	3131	1507
675	3134	1502
676	3138	1497
677	3141	1492
678	3146	1487
679	3150	1482
680	3153	1477
681	3157	1472
682	3160	1466
683	3164	1461
684	3168	1456
685	3172	1452
686	3178	1448
687	3185	1444
688	3189	1439
689	3192	1434
690	3198	1430
691	3201	1424
692	3204	1419
693	3208	1414
694	3214	1410
695	3217	1405
696	3220	1400
697	3223	1394
698	3232	1391
699	3238	1387
700	3241	1382
701	3246	1378
702	3255	1375
703	3262	1371
704	3269	1367
705	3275	1364
706	3279	1359
707	3286	1355
708	3291	1351
709	3293	1345
710	3299	1340
711	3302	1335
712	3309	1332
713	3317	1328
714	3325	1325
715	3334	1322
716	3355	1324
717	3361	1320
718	3391	1325
719	3406	1324
720	3412	1320
721	3419	1316
722	3422	1311
723	3425	1305
724	3429	1300
725	3435	1296
726	3438	1291
727	3441	1285
728	3447	1281
729	3450	1276
730	3453	1270
731	3456	1265
732	3461	1260
733	3465	1256
734	3469	1250
735	3473	1246
736	3477	1240
737	3481	1235
738	3485	1230
739	3489	1225
740	3492	1220
741	3497	1216
742	3502	1211
743	3505	1206
744	3508	1200
745	3512	1196
746	3517	1191
747	3520	1186
748	3524	1181
749	3527	1175
750	3531	1170
751	3533	1165
752	3536	1160
753	3541	1155
754	3545	1150
755	3549	1145
756	3552	1140
757	3554	1134
758	3559	1130
759	3563	1125
760	3568	1120
761	3571	1115
762	3577	1111
763	3582	1106
764	3586	1101
765	3588	1096
766	3592	1091
767	3596	1086
768	3599	1081
769	3603	1076
770	3606	1071
771	3609	1065
772	3612	1060
773	3623	1057
774	3628	1053
775	3636	1049
776	3639	1044
777	3643	1039
778	3648	1034
779	3652	1030
780	3654	1024
781	3657	1019
782	3661	1014
783	3664	1009
784	3669	1004
785	3673	1000
786	3677	995
787	3682	990
788	3688	986
789	3693	981
790	3698	977
791	3701	972
792	3706	967
793	3712	963
794	3717	958
795	3720	953
796	3722	948
797	3724	942
798	3727	937
799	3729	932
800	3734	927
801	3737	922
802	3741	917
803	3744	912
804	3749	908
805	3751	902
806	3755	898
807	3758	893
808	3761	888
809	3765	883
810	3768	878
811	3772	873
812	3775	868
813	3779	863
814	3783	858
815	3786	853
816	3789	848
817	3794	844
818	3798	839
819	3801	834
820	3805	829
821	3808	824
822	3813	820
823	3816	815
824	3823	810
825	3826	806
826	3829	801
827	3832	796
828	3834	791
829	3837	786
830	3843	781
831	3845	776
832	3849	771
833	3852	766
834	3855	761
835	3860	757
836	3872	754
837	3879	750
838	3883	745
839	3889	740
840	3891	735
841	3895	730
842	3899	726
843	3904	721
844	3907	716
845	3913	712
846	3918	707
847	3921	702
848	3924	698
849	3927	693
850	3930	688
851	3934	683
852	3944	679
853	3947	674
854	3952	670
855	3956	665
856	3963	661
857	3969	656
858	3975	652
859	3981	648
860	3995	645
861	3997	640
862	4005	635
863	4012	631
864	4020	627
865	4031	623
866	4038	619
867	4043	614
868	4046	609
869	4050	605
870	4056	600
871	4061	596
872	4066	591
873	4074	587
874	4078	582
875	4082	577
876	4090	573
877	4096	569
878	4104	565
879	4115	561
880	4124	557
881	4129	552
882	4136	548
883	4140	543
884	4146	538
885	4151	534
886	4156	529
887	4159	524
888	4167	520
889	4172	515
890	4176	510
891	4180	506
892	4188	501
893	4193	497
894	4198	492
895	4202	487
896	4208	483
897	4215	478
898	4225	474
899	4241	471
900	4248	466
901	4251	461
902	4257	457
903	4262	452
904	4269	448
905	4275	443
906	4282	439
907	4288	434
908	4291	429
909	4293	424
910	4300	420
911	4303	415
912	4306	410
913	4309	405
914	4312	400
915	4315	395
916	4317	390
917	4323	386
918	4326	381
919	4328	376
920	4332	371
921	4334	366
922	4337	361
923	4341	357
924	4344	352
925	4347	347
926	4351	342
927	4355	337
928	4359	333
929	4364	328
930	4370	323
931	4398	320
932	4404	316
933	4412	311
934	4418	307
935	4421	302
936	4424	297
937	4430	292
938	4434	288
939	4437	283
940	4440	278
941	4445	273
942	4450	268
943	4454	264
944	4458	259
945	4462	254
946	4468	250
947	4472	245
948	4475	240
949	4479	235
950	4482	230
951	4488	226
952	4493	221
953	4498	216
954	4500	212
955	4522	208
956	4552	204
957	4560	199
958	4567	195
959	4570	190
960	4574	185
961	4578	180
962	4582	176
963	4585	171
964	4589	166
965	4593	161
966	4596	156
967	4599	152
968	4603	147
969	4611	142
970	4617	137
971	4621	133
972	4626	128
973	4628	123
974	4632	118
975	4637	114
976	4642	109
977	4645	104
978	4649	99
979	4651	94
980	4656	90
981	4661	85
982	4665	80
983	4669	75
984	4672	71
985	4675	66
986	4685	61
987	4706	57
988	4720	52
989	4725	47
990	4731	42
991	4739	38
992	4745	33
993	4749	28
994	4754	23
995	4759	19
996	4762	14
997	4767	9
998	4769	4
999	4774	0
