iter	R2	RMSE
0	-1.759146034	0.3262032184
1	-1.523627545	0.311970499
2	-1.31502243	0.2987985597
3	-1.121126647	0.2860119625
4	-0.9443887192	0.2738371994
5	-0.7876139125	0.2625655605
6	-0.6479380014	0.2520991216
7	-0.5177461416	0.2419359837
8	-0.3987998918	0.2322622844
9	-0.2873198905	0.222814853
10	-0.1913314709	0.2143468992
11	-0.1045129813	0.2063888876
12	-0.0238962749	0.1987141894
13	0.05199976274	0.1912075871
14	0.1184643371	0.1843829849
15	0.1765863507	0.1782009147
16	0.230682222	0.1722478391
17	0.2833392592	0.1662484884
18	0.328861767	0.1608817894
19	0.3687208317	0.1560312642
20	0.4084701395	0.1510390462
21	0.4432055846	0.14653735
22	0.4731057894	0.1425484868
23	0.5019356172	0.1385937485
24	0.5256684374	0.1352514439
25	0.5469732395	0.132179111
26	0.5685234792	0.1289969619
27	0.5874780635	0.1261317502
28	0.6061040424	0.1232513429
29	0.622770815	0.1206156164
30	0.6359866672	0.1184839553
31	0.6494824597	0.1162668151
32	0.6641628175	0.1138060335
33	0.676088396	0.1117671435
34	0.6871739869	0.109837927
35	0.6973357128	0.1080392319
36	0.7061662064	0.106451496
37	0.7142903604	0.1049695523
38	0.7229427181	0.1033678975
39	0.7308682446	0.1018786943
40	0.7377193228	0.1005736117
41	0.7440280281	0.09935668777
42	0.7502744088	0.09813691986
43	0.7559176008	0.09702175582
44	0.7602947003	0.09614788074
45	0.7650318566	0.09519308263
46	0.7695498631	0.09427344624
47	0.7735967221	0.09344202752
48	0.7782725164	0.09247208762
49	0.7813204534	0.0918343128
50	0.785047772	0.09104830675
51	0.7877442871	0.09047541673
52	0.7908015126	0.08982147203
53	0.7921660132	0.08952806177
54	0.7939129729	0.08915100128
55	0.7959681254	0.08870536923
56	0.7984383928	0.08816674437
57	0.8010252967	0.08759913768
58	0.802119107	0.08735802942
59	0.8028828934	0.08718927289
60	0.8046113311	0.08680616804
61	0.8064548041	0.08639569369
62	0.8079812668	0.08605432416
63	0.8100105429	0.0855984004
64	0.8112768695	0.08531265624
65	0.8132259193	0.08487097704
66	0.8147533745	0.08452322334
67	0.8161579707	0.08420217323
68	0.816352385	0.08415763925
69	0.8173538924	0.08392785211
70	0.8187224798	0.08361282055
71	0.8195955329	0.08341123312
72	0.8200338589	0.08330983998
73	0.8210179886	0.08308174129
74	0.8219861271	0.08285673629
75	0.8225731149	0.08272001645
76	0.823314031	0.0825471207
77	0.8242785668	0.08232149833
78	0.8247646511	0.08220755977
79	0.8253632977	0.08206701912
80	0.8257951338	0.08196548994
81	0.826297747	0.08184716175
82	0.8270779212	0.08166314888
83	0.8277918978	0.08149438533
84	0.828384578	0.08135402684
85	0.8289765668	0.08121358993
86	0.8294894838	0.08109171451
87	0.8300948991	0.0809476242
88	0.8302412019	0.08091276529
89	0.8307228601	0.08079789649
90	0.8313252183	0.08065401217
91	0.8316032035	0.08058752366
92	0.8319084455	0.08051445264
93	0.832635216	0.08034020559
94	0.8329343343	0.08026838052
95	0.8339466492	0.08002482258
96	0.8340811482	0.07999240698
97	0.8345046375	0.07989025591
98	0.8349966103	0.07977142151
99	0.8353856701	0.07967731989
100	0.8357703792	0.07958416117
101	0.836135448	0.07949565748
102	0.8368212661	0.07932912749
103	0.8375361392	0.07915516944
104	0.8377801568	0.07909570234
105	0.838142456	0.07900732743
106	0.8381916525	0.07899531939
107	0.8384985034	0.07892038108
108	0.8385081486	0.07891802441
109	0.8389509598	0.0788097534
110	0.8392539221	0.07873559081
111	0.8397271412	0.07861961086
112	0.8400574057	0.07853856575
113	0.8405642164	0.07841403431
114	0.8409323999	0.0783234416
115	0.8413287664	0.0782257971
116	0.8414510199	0.07819565546
117	0.8418833793	0.0780889638
118	0.8420430065	0.07804953635
119	0.8423970919	0.07796200715
120	0.8428276645	0.07785543784
121	0.8432635914	0.07774739451
122	0.8434964918	0.07768960918
123	0.8438351936	0.07760549648
124	0.8439557415	0.07757553779
125	0.8441088886	0.07753746081
126	0.8444500103	0.07745258045
127	0.8450142635	0.07731197429
128	0.8453999039	0.07721572932
129	0.8456851844	0.0771444541
130	0.8461168738	0.0770364743
131	0.8463034851	0.07698974977
132	0.8463799752	0.07697058965
133	0.8466495393	0.07690302807
134	0.8469919605	0.07681712047
135	0.8472180799	0.07676033827
136	0.8475087152	0.07668729336
137	0.8478203673	0.07660888894
138	0.847849721	0.07660150012
139	0.8481853653	0.0765169618
140	0.8483449965	0.0764767229
141	0.848573471	0.07641909353
142	0.8490911755	0.07628834901
143	0.8492488028	0.07624849624
144	0.8496757674	0.07614044239
145	0.8499767962	0.07606416742
146	0.8501683047	0.07601560297
147	0.8505559661	0.07591720122
