iter	R2	RMSE
0	-1.751107569	0.3278244661
1	-1.516364378	0.3135265626
2	-1.308907862	0.3003245797
3	-1.117955815	0.2876378438
4	-0.9433602135	0.2755270423
5	-0.7841234953	0.263997633
6	-0.6453788649	0.2535248497
7	-0.5179036764	0.2435060092
8	-0.4001855423	0.2338731533
9	-0.2891351436	0.2244072071
10	-0.1930360808	0.2158809725
11	-0.1054783212	0.2078082054
12	-0.02502170137	0.2001032336
13	0.04637003564	0.1930089824
14	0.113052169	0.1861386735
15	0.1709953289	0.1799558899
16	0.2269984886	0.1737711792
17	0.2747265177	0.1683210673
18	0.3219585841	0.1627480103
19	0.3639832695	0.1576238194
20	0.4018786734	0.152855905
21	0.4370001146	0.1483001977
22	0.4636249043	0.1447511022
23	0.4934027748	0.140675666
24	0.5199208391	0.1369443137
25	0.5424295255	0.1336954333
26	0.5602694503	0.1310632388
27	0.5789363037	0.1282512114
28	0.5977925208	0.1253466258
29	0.6155441848	0.1225492884
30	0.6314649921	0.1199849987
31	0.6455906936	0.1176630591
32	0.6591433847	0.1153913994
33	0.6717471964	0.1132378979
34	0.6829326768	0.1112918393
35	0.6927452993	0.1095561709
36	0.7015576799	0.1079736494
37	0.711130658	0.1062278283
38	0.7165636019	0.1052241405
39	0.7246859822	0.1037054879
40	0.7314156406	0.10243018
41	0.7380536451	0.1011564912
42	0.7439410514	0.1000132536
43	0.7494001996	0.09894137398
44	0.7545860515	0.09791228776
45	0.7582751273	0.09717358981
46	0.7635256824	0.09611243212
47	0.7672610647	0.09535030758
48	0.7707709512	0.09462859738
49	0.7741832972	0.09392162709
50	0.7785259957	0.09301413585
51	0.7817988644	0.09232431198
52	0.785365611	0.09156662982
53	0.788575063	0.09087944824
54	0.7909036707	0.09037759517
55	0.7926819296	0.08999246664
56	0.7942761055	0.08964579961
57	0.7966120318	0.0891353975
58	0.7982288571	0.08878040128
59	0.800380994	0.08830565597
60	0.8022199822	0.08789795732
61	0.8040535884	0.08748956033
62	0.8059747581	0.08705960522
63	0.8069706691	0.08683588391
64	0.8076190003	0.0866899326
65	0.8090426653	0.08636857394
66	0.8103920466	0.08606287541
67	0.8106065768	0.08601417409
68	0.8117376654	0.08575694407
69	0.8130905352	0.08544826003
70	0.8143453576	0.08516094724
71	0.8147034938	0.08507876794
72	0.8154114652	0.08491608009
73	0.8164657021	0.08467324309
74	0.8175624002	0.08441988412
75	0.8188443286	0.08412276602
76	0.8194913299	0.08397240853
77	0.8201254693	0.08382477833
78	0.8216101319	0.08347812175
79	0.8219955287	0.08338789913
80	0.8229851552	0.08315577605
81	0.8242681436	0.08285387507
82	0.8252899671	0.08261263973
83	0.8257436611	0.0825053041
84	0.8269348767	0.08222281756
85	0.8276291728	0.0820577226
86	0.8284478265	0.08186262925
87	0.8287400681	0.08179287244
88	0.8293865078	0.08163835833
89	0.8297540337	0.08155038058
90	0.8304768327	0.08137708063
91	0.8313139775	0.0811759025
92	0.8317786232	0.08106402587
93	0.8319241497	0.08102895449
94	0.8320562045	0.08099711658
95	0.8323240032	0.08093251288
96	0.8327196254	0.08083697862
97	0.8336044844	0.08062289441
98	0.8339881482	0.0805298933
99	0.8343721511	0.08043670232
100	0.8345051573	0.08040439879
101	0.8347347064	0.08034861711
102	0.8351629426	0.08024444974
103	0.8361062128	0.08001452329
104	0.8365395423	0.07990867547
105	0.836742887	0.07985895681
106	0.8368932458	0.07982217355
107	0.8373666179	0.07970625852
108	0.8380068469	0.07954921642
109	0.8386230112	0.07939778382
110	0.8388954117	0.07933074474
111	0.8392302515	0.07924826136
112	0.8394233768	0.07920064839
113	0.8397924237	0.07910958419
114	0.8398468284	0.07909615068
115	0.840156246	0.07901970644
116	0.8405813638	0.07891455674
117	0.8411106248	0.07878345187
118	0.8414107074	0.07870902048
119	0.8417574299	0.07862293294
120	0.8422258737	0.07850647336
121	0.8424968942	0.07843901616
122	0.8427971157	0.07836422298
123	0.8435193512	0.0781840018
124	0.8437021113	0.07813833132
125	0.8441062875	0.0780372356
126	0.844351082	0.07797594195
127	0.8450062018	0.07781167016
128	0.845394946	0.07771402812
129	0.8459516097	0.07757399522
130	0.8461203242	0.07753150386
131	0.8463772854	0.07746674252
132	0.8465275913	0.07742883615
133	0.8467009135	0.07738510213
134	0.8468396765	0.07735007055
135	0.8468999311	0.07733485395
136	0.8471911321	0.07726127233
137	0.8475953827	0.07715900864
138	0.8476925236	0.0771344146
139	0.8479704214	0.07706401335
140	0.8482922579	0.07698240045
141	0.8483378709	0.07697082668
142	0.8485452277	0.07691819032
143	0.8489147011	0.0768243122
144	0.8491459202	0.07676550419
145	0.8495796494	0.0766550683
146	0.849807074	0.07659709796
147	0.8499253037	0.07656694395
148	0.8503952116	0.0764469783
149	0.8503970501	0.07644650856
150	0.8511542971	0.07625278803
151	0.8513722303	0.07619694462
152	0.8515114449	0.07616125071
153	0.8517963637	0.07608814678
154	0.8520269765	0.07602892512
155	0.8522021411	0.07598391177
156	0.8525291101	0.07589981672
157	0.8528293098	0.07582252447
158	0.8531790827	0.07573236917
159	0.8534504523	0.07566234861
160	0.8539537075	0.07553232358
161	0.8540851267	0.0754983322
162	0.8543778157	0.07542257355
163	0.8545671353	0.07537353016
164	0.8548633201	0.07529673915
165	0.8550420904	0.07525035195
166	0.8552045606	0.07520816946
167	0.8555674837	0.07511385742
168	0.8560023154	0.07500070248
169	0.8562431116	0.07493796729
170	0.8565519418	0.07485743013
171	0.8568055006	0.07479124186
172	0.8571578367	0.07469917168
173	0.8573420755	0.07465098239
174	0.8573981823	0.07463630097
175	0.8576667295	0.07456599046
176	0.85772176	0.07455157428
177	0.858130411	0.07444443393
178	0.8586382119	0.07431108317
179	0.8591157707	0.07418545538
180	0.8596151437	0.07405386117
181	0.8600400063	0.07394171746
182	0.8605388799	0.07380982083
183	0.8610763534	0.07366745458
184	0.8614127424	0.07357821152
185	0.8617746158	0.07348208652
186	0.862050094	0.07340882644
187	0.862347031	0.07332977765
188	0.8625264919	0.07328196133
189	0.8627789394	0.07321464528
190	0.8632413751	0.0730911743
191	0.8636023405	0.07299465088
192	0.8637341559	0.07295937115
193	0.8642174421	0.07282987583
194	0.8646525986	0.07271307944
195	0.8649879416	0.07262294493
196	0.8653454182	0.07252673792
197	0.8655488819	0.07247192309
198	0.8659323678	0.07236849588
199	0.8664678418	0.07222382928
200	0.8667607036	0.07214458542
201	0.867197104	0.07202634045
202	0.8674983542	0.07194460177
203	0.8680188747	0.07180314885
204	0.8686124126	0.07164151244
205	0.8686990583	0.07161788596
206	0.8689738273	0.07154291056
207	0.8692594749	0.07146488334
208	0.8695648563	0.07138137135
209	0.8700326862	0.07125324507
210	0.8702150206	0.07120324606
211	0.870695249	0.0710713914
212	0.8710424753	0.07097590207
213	0.8712587749	0.07091635339
214	0.871621789	0.07081630069
215	0.8719288888	0.07073154842
216	0.8720716638	0.07069211129
217	0.8723621363	0.07061180937
218	0.8724550091	0.07058611516
219	0.8724814043	0.07057881094
220	0.8725294101	0.07056552459
221	0.8727402308	0.0705071471
222	0.8731958336	0.07038082259
223	0.8736189244	0.07026330927
224	0.8738976572	0.0701857838
225	0.8741401444	0.07011826982
226	0.8743617653	0.07005650857
227	0.8747044651	0.06996089778
228	0.874998296	0.06987881687
229	0.8754564143	0.06975065003
230	0.8759945702	0.06959978975
231	0.8761340522	0.06956063563
232	0.8764181898	0.06948080681
233	0.8767636471	0.06938362645
234	0.8769284315	0.0693372231
235	0.8773363822	0.06922221013
236	0.8774267703	0.06919670129
237	0.8775219657	0.06916982558
238	0.8778440232	0.06907882425
239	0.8781566868	0.06899036245
240	0.8784098019	0.06891866555
241	0.8786510168	0.06885026997
242	0.878739516	0.06882515931
243	0.8789399103	0.06876826579
244	0.8792275678	0.06868651518
245	0.8794520148	0.06862266098
246	0.8796769332	0.06855861302
247	0.8797196891	0.06854643105
248	0.8802154949	0.06840500802
249	0.8805626038	0.06830582484
250	0.8806893068	0.06826958474
251	0.8809239263	0.06820242707
252	0.8811615256	0.06813434898
253	0.8812867086	0.06809845357
254	0.8814023429	0.06806527937
255	0.8816555687	0.06799257519
256	0.8818377374	0.06794022424
257	0.8819732879	0.06790124405
258	0.8823723928	0.06778634351
259	0.8826753738	0.0676989864
260	0.8827421685	0.06767971262
261	0.8830256587	0.06759784966
262	0.8834223277	0.06748313757
263	0.883478954	0.06746674598
264	0.8838122125	0.06737019706
265	0.8840599307	0.0672983404
266	0.8842732612	0.06723639719
267	0.8845677578	0.06715079251
268	0.8847864195	0.06708716094
269	0.8850057355	0.0670232783
270	0.8852784341	0.06694376129
271	0.8854808053	0.06688469014
272	0.8857400013	0.06680895582
273	0.8858963461	0.06676323199
274	0.886193029	0.06667637938
275	0.8863332113	0.06663530225
276	0.8864153852	0.06661121135
277	0.8865993996	0.06655723225
278	0.8869047967	0.06646754979
279	0.8871383643	0.06639887892
280	0.8871854499	0.06638502676
281	0.8873157823	0.06634666901
282	0.887567099	0.0662726421
283	0.8876269039	0.066255014
284	0.8878035092	0.06620293042
285	0.887990104	0.0661478562
286	0.8881334786	0.06610550747
287	0.8882995761	0.06605641307
288	0.8885125456	0.06599341099
289	0.8887689917	0.06591746749
290	0.8888694978	0.06588767991
291	0.8890834712	0.06582421847
292	0.8893278163	0.06575167432
293	0.8896148792	0.06566634519
294	0.8897602965	0.06562307773
295	0.8898048384	0.06560981901
296	0.8901402201	0.06550990039
297	0.8903647431	0.06544292407
298	0.8905260498	0.06539476316
299	0.890625393	0.06536508487
300	0.8907386846	0.06533122312
301	0.8908115063	0.06530944816
302	0.890988405	0.06525652207
303	0.8912157406	0.06518844273
304	0.8913954398	0.06513457854
305	0.8918518635	0.0649975665
306	0.8920609083	0.06493471763
307	0.8922818058	0.06486823908
308	0.8924711221	0.06481121061
309	0.8925988921	0.06477269356
310	0.8926810515	0.06474791399
311	0.892831892	0.06470239526
312	0.8930436609	0.06463843627
313	0.8932229921	0.06458422464
314	0.8934676438	0.06451019325
315	0.8938202046	0.06440335898
316	0.8939784748	0.06435534168
317	0.89416023	0.06430015509
318	0.8944521256	0.06421142713
319	0.8944876079	0.06420063317
320	0.8946225889	0.0641595544
321	0.8947955107	0.06410689063
322	0.8949441563	0.06406158565
323	0.8950973623	0.06401485718
324	0.8952806915	0.06395889611
325	0.8953277199	0.06394453284
326	0.8955999639	0.06386132147
327	0.8958189785	0.0637943009
328	0.8959547945	0.06375270449
329	0.8959880673	0.06374250985
330	0.8961560283	0.06369102258
331	0.896217008	0.06367231939
332	0.8964049993	0.06361462561
333	0.8964726278	0.06359385789
334	0.8965431831	0.06357218415
335	0.8966978081	0.06352465939
336	0.8968062501	0.06349130796
337	0.8970357476	0.06342066797
338	0.8971290831	0.06339191654
339	0.897388413	0.06331196298
340	0.8975570602	0.0632599134
341	0.8977736769	0.06319299612
342	0.8978255393	0.06317696428
343	0.8979431452	0.0631405945
344	0.8980497938	0.06310759517
345	0.8981031468	0.06309108014
346	0.8982508772	0.06304532875
347	0.8982946308	0.06303177206
348	0.8985207419	0.06296166707
349	0.8986081183	0.06293455538
350	0.8987851869	0.06287957757
351	0.8988985737	0.06284434701
352	0.899002984	0.06281188806
353	0.8992434555	0.06273706666
354	0.8994273698	0.06267978249
355	0.89955439	0.06264018866
356	0.8996142353	0.06262152541
357	0.8997611718	0.0625756785
358	0.8998256466	0.06255555056
359	0.9000415858	0.06248809076
360	0.9000792554	0.06247631522
361	0.9002505366	0.06242274473
362	0.9002916613	0.06240987558
363	0.900384419	0.06238083918
364	0.9005235866	0.0623372495
365	0.9006403912	0.06230064073
366	0.9007687139	0.06226039718
367	0.9008556287	0.06223312486
368	0.9009142493	0.06221472398
369	0.9009504432	0.06220336009
370	0.9011295364	0.06214709918
371	0.9011737854	0.06213319079
372	0.9012798988	0.06209982447
373	0.9013290779	0.06208435452
374	0.9015083483	0.06202792983
375	0.9016925321	0.06196990519
376	0.9017316463	0.06195757579
377	0.901818898	0.06193006387
378	0.9020277577	0.06186415718
379	0.9021274975	0.06183265903
380	0.9021509975	0.06182523531
381	0.9022024585	0.06180897554
382	0.9023511736	0.06176196297
383	0.9025184875	0.06170902805
384	0.902578781	0.06168994121
385	0.9027403512	0.06163876451
386	0.9029140094	0.06158371157
387	0.9029409198	0.06157517606
388	0.9030676222	0.06153497236
389	0.9031920155	0.06149547579
390	0.9033138343	0.06145677203
