iter	Passed	Remaining
146	614	3564
147	618	3559
148	621	3547
149	624	3536
150	626	3523
151	630	3518
152	636	3523
153	638	3509
154	640	3494
155	643	3479
156	645	3467
157	649	3459
158	652	3451
159	654	3436
160	660	3443
161	664	3439
162	669	3437
163	674	3436
164	676	3424
165	680	3419
166	684	3416
167	689	3414
168	693	3409
169	697	3406
170	701	3399
171	705	3395
172	708	3386
173	711	3379
174	714	3369
175	717	3357
176	721	3353
177	724	3347
178	728	3340
179	732	3337
180	737	3337
181	740	3328
182	743	3317
183	748	3317
184	754	3321
185	757	3314
186	761	3308
187	764	3303
188	770	3305
189	773	3298
190	778	3299
191	781	3290
192	785	3285
193	790	3282
194	795	3283
195	798	3276
196	801	3268
197	806	3265
198	809	3259
199	813	3252
200	816	3244
201	835	3302
202	845	3317
203	944	3683
204	969	3759
205	977	3766
206	984	3773
207	992	3777
208	999	3781
209	1006	3784
210	1013	3790
211	1019	3790
212	1025	3787
213	1030	3785
214	1033	3772
215	1035	3760
216	1038	3748
217	1042	3740
218	1045	3728
219	1048	3719
220	1051	3707
221	1056	3701
222	1060	3694
223	1065	3692
224	1069	3684
225	1073	3677
226	1076	3664
227	1080	3658
228	1084	3652
229	1087	3640
230	1093	3639
231	1097	3631
232	1099	3620
233	1103	3613
234	1106	3601
235	1110	3595
236	1114	3587
237	1121	3589
238	1123	3578
239	1127	3569
240	1132	3565
241	1134	3553
242	1137	3544
243	1141	3535
244	1143	3525
245	1147	3518
246	1152	3512
247	1157	3508
248	1161	3502
249	1165	3495
250	1167	3484
251	1172	3478
252	1176	3474
253	1188	3490
254	1195	3493
255	1199	3485
256	1201	3474
257	1205	3466
258	1209	3459
259	1214	3457
260	1220	3455
261	1224	3449
262	1228	3441
263	1232	3435
264	1236	3428
265	1240	3421
266	1242	3410
267	1246	3404
268	1250	3397
269	1253	3389
270	1257	3382
271	1262	3378
272	1266	3371
273	1269	3363
274	1274	3359
275	1278	3354
276	1282	3347
277	1285	3339
278	1289	3331
279	1293	3325
280	1296	3317
281	1299	3307
282	1302	3299
283	1304	3287
284	1311	3289
285	1315	3284
286	1334	3315
287	1401	3463
288	1406	3460
289	1410	3453
290	1413	3443
291	1417	3436
292	1423	3433
293	1425	3422
294	1429	3417
295	1436	3416
296	1440	3408
297	1443	3401
298	1446	3391
299	1452	3388
300	1454	3377
301	1456	3366
302	1460	3360
303	1465	3355
304	1470	3351
305	1473	3342
306	1478	3336
307	1480	3326
308	1485	3321
309	1487	3310
310	1491	3303
311	1493	3294
312	1496	3284
313	1499	3275
314	1501	3265
315	1504	3256
316	1507	3247
317	1510	3239
318	1513	3231
319	1517	3223
320	1520	3216
321	1523	3207
322	1525	3197
323	1527	3186
324	1529	3176
325	1533	3170
326	1536	3163
327	1539	3154
328	1543	3147
329	1547	3141
330	1550	3133
331	1552	3123
332	1554	3114
333	1560	3111
334	1564	3105
335	1571	3105
336	1588	3125
337	1618	3169
338	1639	3197
339	1668	3239
340	1690	3266
341	1697	3265
342	1707	3269
343	1713	3268
344	1720	3266
345	1727	3265
346	1736	3267
347	1743	3266
348	1750	3265
349	1753	3257
350	1756	3248
351	1761	3242
352	1763	3232
353	1768	3226
354	1771	3217
355	1774	3209
356	1776	3199
357	1779	3191
358	1783	3183
359	1786	3175
360	1788	3165
361	1791	3158
362	1795	3150
363	1797	3140
364	1802	3135
365	1806	3128
366	1809	3120
367	1813	3114
368	1815	3105
369	1820	3099
370	1823	3092
371	1826	3084
372	1829	3075
373	1834	3070
374	1838	3064
375	1842	3057
376	1845	3050
377	1850	3044
378	1854	3038
379	1857	3030
380	1860	3022
381	1863	3014
382	1869	3011
383	1875	3008
384	1877	2999
385	1884	2998
386	1887	2989
387	1892	2984
388	1896	2978
389	1900	2972
390	1903	2965
391	1906	2957
392	1908	2948
393	1912	2941
394	1916	2935
395	1920	2928
396	1923	2921
397	1926	2913
398	1930	2908
399	1937	2905
400	1941	2899
401	1944	2892
402	1947	2884
403	1949	2876
404	1991	2925
405	2016	2950
406	2024	2949
407	2031	2947
408	2038	2945
409	2046	2944
410	2051	2940
411	2059	2939
412	2066	2936
413	2075	2938
414	2094	2952
415	2099	2947
416	2103	2941
417	2108	2935
418	2112	2928
419	2115	2921
420	2119	2914
421	2129	2917
422	2134	2911
423	2145	2914
424	2153	2913
425	2159	2909
426	2165	2906
427	2169	2898
428	2172	2891
429	2175	2884
430	2179	2877
431	2182	2870
432	2185	2862
433	2190	2856
434	2194	2849
435	2196	2841
436	2198	2833
437	2202	2825
438	2207	2820
439	2212	2816
440	2218	2811
441	2221	2804
442	2228	2801
443	2232	2795
444	2235	2787
445	2237	2779
446	2242	2773
447	2245	2767
448	2248	2759
449	2253	2754
450	2259	2750
451	2263	2744
452	2267	2737
453	2270	2730
454	2276	2727
455	2279	2719
456	2282	2712
457	2286	2705
458	2291	2701
459	2294	2693
460	2299	2688
461	2301	2680
462	2304	2672
463	2309	2667
464	2313	2661
465	2316	2654
466	2318	2645
467	2323	2641
468	2328	2636
469	2334	2632
470	2337	2625
471	2341	2619
472	2345	2613
473	2349	2607
474	2353	2601
475	2359	2596
476	2364	2592
477	2369	2587
478	2374	2582
479	2377	2575
480	2381	2569
481	2384	2562
482	2389	2557
483	2392	2550
484	2396	2544
485	2399	2537
486	2402	2531
487	2405	2523
488	2408	2516
489	2411	2509
490	2414	2503
491	2421	2499
492	2428	2497
493	2432	2491
494	2436	2485
495	2440	2479
496	2443	2473
497	2449	2468
498	2453	2463
499	2457	2457
500	2461	2451
501	2464	2444
502	2468	2439
503	2473	2434
504	2476	2427
505	2481	2422
506	2489	2420
507	2492	2413
508	2495	2407
509	2502	2404
510	2506	2398
511	2511	2393
512	2514	2387
513	2518	2381
514	2521	2374
515	2524	2367
516	2526	2360
517	2528	2353
518	2531	2345
519	2534	2339
520	2537	2332
521	2540	2326
522	2543	2319
523	2545	2312
524	2549	2306
525	2552	2300
526	2555	2293
527	2557	2286
528	2559	2279
529	2564	2273
530	2566	2267
531	2570	2261
532	2573	2254
533	2577	2248
534	2579	2242
535	2583	2236
536	2587	2230
537	2590	2224
538	2594	2218
539	2597	2212
540	2600	2206
541	2605	2201
542	2608	2195
543	2610	2188
544	2618	2185
545	2622	2180
546	2628	2176
547	2633	2172
548	2637	2166
549	2644	2163
550	2651	2160
551	2656	2156
552	2661	2151
553	2665	2146
554	2668	2139
555	2670	2132
556	2674	2127
557	2678	2121
558	2684	2117
559	2689	2113
560	2694	2108
561	2696	2101
562	2700	2095
563	2703	2089
564	2708	2085
565	2710	2078
566	2715	2073
567	2718	2067
568	2723	2063
569	2726	2056
570	2728	2050
571	2733	2045
572	2738	2040
573	2744	2036
574	2747	2031
575	2750	2024
576	2754	2019
577	2757	2013
578	2760	2007
579	2765	2002
580	2767	1995
581	2770	1989
582	2774	1984
583	2777	1978
584	2781	1973
585	2784	1967
586	2787	1961
587	2792	1956
588	2796	1951
589	2800	1945
590	2803	1940
591	2806	1933
592	2808	1927
593	2813	1922
594	2816	1917
595	2819	1911
596	2824	1906
597	2828	1901
598	2832	1895
599	2834	1889
600	2838	1884
601	2843	1879
602	2848	1875
603	2854	1871
604	2859	1867
605	2863	1861
606	2866	1855
607	2868	1849
608	2872	1844
609	2875	1838
610	2880	1833
611	2884	1828
612	2887	1823
613	2890	1817
614	2894	1811
615	2898	1807
616	2903	1802
617	2907	1796
618	2915	1794
619	2919	1789
620	2922	1783
621	2927	1779
622	2933	1775
623	2937	1770
624	2940	1764
625	2944	1759
626	2948	1754
627	2952	1748
628	2955	1743
629	2959	1738
630	2961	1732
631	2964	1726
632	2969	1721
633	2972	1715
634	2975	1710
635	2978	1704
636	2981	1699
637	2986	1694
638	3103	1753
639	3112	1751
640	3121	1748
641	3128	1744
642	3137	1741
643	3149	1741
644	3153	1735
645	3156	1729
646	3160	1724
647	3163	1718
648	3171	1715
649	3174	1709
650	3180	1704
651	3184	1699
652	3187	1693
653	3190	1688
654	3194	1682
655	3197	1676
656	3204	1673
657	3208	1667
658	3210	1661
659	3213	1655
660	3216	1649
661	3220	1644
662	3221	1637
663	3227	1633
664	3233	1628
665	3236	1622
666	3239	1617
667	3242	1611
668	3246	1606
669	3250	1600
670	3254	1595
671	3258	1590
672	3262	1585
673	3266	1579
674	3268	1573
675	3273	1568
676	3276	1563
677	3280	1558
678	3283	1552
679	3285	1546
680	3289	1541
681	3292	1535
682	3296	1529
683	3300	1524
684	3304	1519
685	3308	1514
686	3313	1509
687	3315	1503
688	3321	1499
689	3324	1493
690	3326	1487
691	3334	1484
692	3338	1478
693	3340	1472
694	3343	1467
695	3349	1462
696	3353	1457
697	3357	1452
698	3359	1446
699	3363	1441
700	3366	1436
701	3369	1430
702	3373	1425
703	3377	1420
704	3380	1414
705	3385	1409
706	3391	1405
707	3395	1400
708	3400	1395
709	3405	1390
710	3411	1386
711	3414	1381
712	3418	1376
713	3422	1370
714	3424	1365
715	3428	1360
716	3432	1354
717	3435	1349
718	3441	1344
719	3446	1340
720	3449	1334
721	3451	1329
722	3456	1324
723	3463	1320
724	3465	1314
725	3468	1309
726	3473	1304
727	3478	1299
728	3481	1294
729	3485	1289
730	3487	1283
731	3490	1277
732	3493	1272
733	3496	1267
734	3499	1261
735	3502	1256
736	3506	1251
737	3508	1245
738	3512	1240
739	3517	1235
740	3519	1230
741	3523	1225
742	3527	1220
743	3530	1214
744	3533	1209
745	3537	1204
746	3540	1198
747	3542	1193
748	3547	1188
749	3549	1183
750	3552	1177
751	3555	1172
752	3559	1167
753	3562	1162
754	3566	1157
755	3568	1151
756	3573	1147
757	3576	1141
758	3580	1136
759	3583	1131
760	3586	1126
761	3589	1121
762	3592	1115
763	3596	1110
764	3599	1105
765	3604	1101
766	3610	1096
767	3612	1091
768	3616	1086
769	3618	1080
770	3623	1076
771	3627	1071
772	3631	1066
773	3634	1061
774	3638	1056
775	3643	1051
776	3646	1046
777	3649	1041
778	3653	1036
779	3660	1032
780	3666	1028
781	3668	1022
782	3672	1017
783	3675	1012
784	3676	1007
785	3680	1002
786	3685	997
787	3690	992
788	3694	987
789	3698	983
790	3702	978
791	3706	973
792	3708	968
793	3713	963
794	3716	958
795	3718	952
796	3723	948
797	3728	943
798	3732	938
799	3735	933
800	3741	929
801	3746	924
802	3751	920
803	3756	915
804	3759	910
805	3761	905
806	3763	900
807	3765	894
808	3768	889
809	3772	884
810	3775	879
811	3779	875
812	3785	870
813	3805	869
814	3813	865
815	3821	861
816	3826	857
817	3831	852
818	3837	848
819	3845	844
820	3854	840
821	3858	835
822	3863	830
823	3867	825
824	3875	822
825	3881	817
826	3893	814
827	3897	809
828	3902	805
829	3907	800
830	3912	795
831	3917	791
832	3923	786
833	3931	782
834	3939	778
835	3945	774
836	3953	769
837	3958	765
838	3962	760
839	3967	755
840	3970	750
841	3976	746
842	3979	741
843	3985	736
844	3989	731
845	3993	726
846	3998	722
847	4003	717
848	4010	713
849	4014	708
850	4017	703
851	4021	698
852	4027	694
853	4031	689
854	4033	684
855	4039	679
856	4042	674
857	4045	669
858	4048	664
859	4053	659
860	4057	654
861	4060	649
862	4063	645
863	4066	640
864	4072	635
865	4075	630
866	4078	625
867	4082	620
868	4093	617
869	4157	621
870	4164	616
871	4170	612
872	4177	607
873	4186	603
874	4193	599
875	4200	594
876	4207	590
877	4214	585
878	4217	580
879	4222	575
880	4226	570
881	4230	565
882	4234	561
883	4238	556
884	4243	551
885	4248	546
886	4254	541
887	4257	536
888	4262	532
889	4265	527
890	4271	522
891	4275	517
892	4279	512
893	4284	508
894	4288	503
895	4292	498
896	4299	493
897	4303	488
898	4307	483
899	4312	479
900	4317	474
901	4321	469
902	4325	464
903	4328	459
904	4333	454
905	4340	450
906	4343	445
907	4350	440
908	4357	436
909	4364	431
910	4375	427
911	4383	422
912	4389	418
913	4402	414
914	4407	409
915	4419	405
916	4423	400
917	4435	396
918	4451	392
919	4455	387
920	4467	383
921	4472	378
922	4482	373
923	4487	369
924	4490	364
925	4499	359
926	4504	354
927	4508	349
928	4519	345
929	4522	340
930	4536	336
931	4539	331
932	4551	326
933	4555	321
934	4564	317
935	4569	312
936	4572	307
937	4581	302
938	4588	298
939	4597	293
940	4607	288
941	4611	283
942	4615	278
943	4619	274
944	4622	269
945	4626	264
946	4629	259
947	4632	254
948	4635	249
949	4637	244
950	4643	239
951	4648	234
952	4651	229
953	4657	224
954	4661	219
955	4663	214
956	4666	209
957	4670	204
958	4675	199
959	4678	194
960	4682	190
961	4686	185
962	4691	180
963	4693	175
964	4696	170
965	4700	165
966	4702	160
967	4706	155
968	4710	150
969	4715	145
970	4717	140
971	4722	136
972	4726	131
973	4729	126
974	4733	121
975	4737	116
976	4743	111
977	4746	106
978	4748	101
979	4751	96
980	4754	92
981	4760	87
982	4763	82
983	4768	77
984	4773	72
985	4777	67
986	4781	62
987	4784	58
988	4787	53
989	4791	48
990	4795	43
991	4798	38
992	4801	33
993	4806	29
994	4809	24
995	4812	19
996	4817	14
997	4820	9
998	4823	4
999	4828	0
