iter	Passed	Remaining
355	959	1736
356	962	1733
357	964	1729
358	967	1727
359	969	1723
360	973	1722
361	975	1720
362	977	1716
363	985	1721
364	988	1719
365	990	1715
366	993	1712
367	995	1709
368	997	1705
369	999	1701
370	1001	1698
371	1005	1696
372	1007	1693
373	1009	1690
374	1012	1686
375	1014	1682
376	1016	1679
377	1018	1675
378	1020	1672
379	1023	1669
380	1026	1667
381	1028	1663
382	1029	1659
383	1032	1656
384	1034	1652
385	1045	1663
386	1049	1662
387	1052	1660
388	1055	1657
389	1057	1654
390	1059	1650
391	1062	1648
392	1065	1646
393	1070	1646
394	1073	1643
395	1076	1641
396	1079	1639
397	1081	1635
398	1084	1633
399	1091	1637
400	1093	1633
401	1096	1631
402	1099	1628
403	1103	1627
404	1106	1625
405	1109	1623
406	1113	1622
407	1118	1623
408	1120	1619
409	1122	1616
410	1126	1614
411	1128	1610
412	1132	1608
413	1134	1605
414	1136	1601
415	1138	1598
416	1140	1594
417	1142	1590
418	1145	1588
419	1148	1585
420	1150	1581
421	1152	1578
422	1154	1574
423	1155	1570
424	1158	1566
425	1160	1564
426	1162	1559
427	1164	1556
428	1166	1552
429	1169	1550
430	1171	1546
431	1174	1543
432	1176	1540
433	1178	1536
434	1180	1533
435	1182	1530
436	1185	1527
437	1187	1523
438	1189	1520
439	1191	1516
440	1193	1513
441	1196	1509
442	1198	1506
443	1201	1504
444	1202	1500
445	1205	1497
446	1207	1493
447	1209	1490
448	1212	1487
449	1214	1484
450	1217	1481
451	1218	1477
452	1221	1474
453	1223	1471
454	1225	1468
455	1229	1466
456	1232	1463
457	1234	1460
458	1237	1458
459	1239	1454
460	1241	1451
461	1243	1447
462	1245	1444
463	1247	1441
464	1250	1438
465	1252	1434
466	1254	1431
467	1257	1429
468	1259	1425
469	1260	1421
470	1262	1418
471	1265	1415
472	1269	1414
473	1271	1411
474	1273	1407
475	1276	1405
476	1279	1402
477	1281	1399
478	1284	1396
479	1286	1393
480	1288	1390
481	1290	1386
482	1292	1383
483	1296	1382
484	1299	1380
485	1302	1377
486	1304	1374
487	1306	1371
488	1309	1368
489	1311	1365
490	1314	1362
491	1317	1360
492	1319	1357
493	1321	1354
494	1323	1350
495	1325	1347
496	1328	1344
497	1330	1341
498	1332	1337
499	1334	1334
500	1337	1332
501	1339	1328
502	1342	1326
503	1345	1323
504	1346	1320
505	1349	1317
506	1352	1314
507	1354	1312
508	1356	1309
509	1359	1306
510	1362	1303
511	1365	1301
512	1367	1298
513	1370	1295
514	1372	1292
515	1374	1289
516	1377	1286
517	1379	1283
518	1382	1281
519	1385	1278
520	1387	1275
521	1390	1273
522	1392	1269
523	1394	1266
524	1397	1263
525	1400	1261
526	1402	1259
527	1405	1256
528	1408	1253
529	1410	1250
530	1412	1247
531	1414	1244
532	1419	1243
533	1421	1240
534	1424	1238
535	1439	1245
536	1442	1243
537	1446	1242
538	1479	1265
539	1484	1264
540	1488	1263
541	1491	1260
542	1494	1257
543	1498	1256
544	1511	1261
545	1513	1258
546	1517	1256
547	1521	1254
548	1524	1252
549	1527	1250
550	1531	1247
551	1534	1245
552	1556	1258
553	1559	1255
554	1562	1252
555	1576	1259
556	1580	1256
557	1584	1254
558	1597	1259
559	1601	1257
560	1605	1256
561	1607	1253
562	1640	1273
563	1642	1269
564	1645	1267
565	1669	1280
566	1673	1277
567	1676	1275
568	1678	1271
569	1680	1267
570	1682	1264
571	1684	1260
572	1688	1257
573	1692	1255
574	1709	1263
575	1714	1261
576	1716	1258
577	1719	1255
578	1721	1251
579	1723	1248
580	1725	1244
581	1728	1241
582	1730	1237
583	1733	1234
584	1736	1231
585	1740	1229
586	1743	1226
587	1746	1223
588	1748	1219
589	1750	1216
590	1752	1212
591	1756	1210
592	1758	1206
593	1761	1204
594	1764	1201
595	1766	1197
596	1770	1195
597	1811	1217
598	1813	1214
599	1816	1210
600	1829	1214
601	1841	1217
602	1877	1236
603	1880	1232
604	1884	1230
605	1889	1228
606	1891	1224
607	1898	1224
608	1902	1221
609	1906	1218
610	1940	1235
611	1963	1244
612	1968	1242
613	2002	1259
614	2006	1256
615	2011	1253
616	2044	1269
617	2057	1271
618	2063	1269
619	2076	1272
620	2081	1270
621	2086	1267
622	2108	1275
623	2111	1272
624	2116	1270
625	2140	1278
626	2146	1276
627	2149	1273
628	2155	1271
629	2158	1267
630	2191	1281
631	2196	1279
632	2210	1281
633	2216	1279
634	2240	1288
635	2243	1284
636	2249	1281
637	2253	1278
638	2258	1275
639	2282	1283
640	2285	1280
641	2290	1277
642	2292	1272
643	2297	1270
644	2330	1282
645	2335	1279
646	2339	1276
647	2372	1288
648	2378	1286
649	2401	1293
650	2416	1295
651	2421	1292
652	2455	1304
653	2461	1302
654	2464	1298
655	2469	1294
656	2483	1296
657	2488	1293
658	2492	1289
659	2495	1285
660	2500	1282
661	2504	1278
662	2516	1278
663	2519	1275
664	2523	1271
665	2526	1266
666	2528	1262
667	2532	1258
668	2535	1254
669	2577	1269
670	2582	1266
671	2587	1262
672	2589	1258
673	2611	1263
674	2614	1258
675	2618	1255
676	2631	1255
677	2636	1252
678	2640	1248
679	2645	1245
680	2648	1240
681	2650	1235
682	2653	1231
683	2655	1226
684	2657	1222
685	2660	1217
686	2662	1213
687	2665	1208
688	2667	1204
689	2669	1199
690	2672	1194
691	2675	1190
692	2677	1186
693	2680	1181
694	2682	1177
695	2684	1172
696	2686	1167
697	2688	1163
698	2691	1158
699	2693	1154
700	2696	1150
701	2698	1145
702	2700	1140
703	2702	1136
704	2705	1131
705	2708	1127
706	2710	1123
707	2712	1118
708	2714	1114
709	2717	1109
710	2719	1105
711	2721	1100
712	2724	1096
713	2727	1092
714	2739	1092
715	2761	1095
716	2765	1091
717	2769	1087
718	2771	1083
719	2774	1079
720	2778	1075
721	2801	1078
722	2834	1085
723	2838	1082
724	2843	1078
725	2846	1074
726	2850	1070
727	2853	1066
728	2855	1061
729	2859	1057
730	2863	1053
731	2875	1052
732	2888	1052
733	2891	1047
734	2895	1043
735	2906	1042
736	2910	1038
737	2913	1034
738	2926	1033
739	2938	1032
740	2941	1027
741	2943	1023
742	2947	1019
743	2989	1028
744	2993	1024
745	2998	1020
746	3010	1019
747	3015	1015
748	3019	1011
749	3021	1007
750	3083	1022
751	3096	1021
752	3102	1017
753	3113	1015
754	3116	1011
755	3118	1006
756	3120	1001
757	3123	997
758	3129	993
759	3131	988
760	3133	984
761	3136	979
762	3139	975
763	3141	970
764	3144	965
765	3152	962
766	3154	958
767	3156	953
768	3161	949
769	3166	945
770	3168	941
771	3171	936
772	3173	931
773	3177	927
774	3179	923
775	3181	918
776	3184	913
777	3186	909
778	3188	904
779	3191	900
780	3204	898
781	3208	894
782	3212	890
783	3226	888
784	3233	885
785	3236	881
786	3239	876
787	3241	872
788	3245	868
789	3248	863
790	3250	858
791	3254	854
792	3257	850
793	3262	846
794	3266	842
795	3271	838
796	3272	833
797	3277	829
798	3280	825
799	3282	820
800	3285	816
801	3287	811
802	3289	807
803	3294	803
804	3297	798
805	3300	794
806	3303	790
807	3305	785
808	3308	781
809	3314	777
810	3326	775
811	3329	770
812	3331	766
813	3334	762
814	3338	757
815	3343	753
816	3346	749
817	3354	746
818	3358	742
819	3361	737
820	3372	735
821	3375	730
822	3379	726
823	3382	722
824	3384	717
825	3387	713
826	3392	709
827	3394	705
828	3399	701
829	3422	700
830	3424	696
831	3426	691
832	3431	687
833	3433	683
834	3437	679
835	3439	674
836	3442	670
837	3444	665
838	3448	661
839	3451	657
840	3475	657
841	3479	652
842	3482	648
843	3514	649
844	3516	645
845	3521	641
846	3524	636
847	3527	632
848	3530	628
849	3535	623
850	3538	619
851	3543	615
852	3606	621
853	3608	616
854	3612	612
855	3646	613
856	3662	611
857	3667	606
858	3672	602
859	3677	598
860	3681	594
861	3686	590
862	3698	587
863	3704	583
864	3708	578
865	3710	574
866	3712	569
867	3715	565
868	3718	560
869	3721	556
870	3725	551
871	3729	547
872	3731	542
873	3734	538
874	3737	533
875	3760	532
876	3764	527
877	3768	523
878	3810	524
879	3834	522
880	3837	518
881	3841	513
882	3844	509
883	3846	504
884	3849	500
885	3853	495
886	3857	491
887	3860	486
888	3863	482
889	3865	477
890	3869	473
891	3870	468
892	3873	464
893	3876	459
894	3878	455
895	3881	450
896	3884	446
897	3887	441
898	3890	437
899	3897	433
900	3901	428
901	3904	424
902	3911	420
903	3915	415
904	3917	411
905	3921	406
906	3924	402
907	3926	397
908	3932	393
909	3934	389
910	3945	385
911	3949	381
912	3952	376
913	3960	372
914	3967	368
915	3972	364
916	3974	359
917	3975	355
918	3993	352
919	3996	347
920	3999	343
921	4003	338
922	4006	334
923	4008	329
924	4011	325
925	4013	320
926	4015	316
927	4017	311
928	4021	307
929	4024	302
930	4026	298
931	4029	293
932	4032	289
933	4034	285
934	4036	280
935	4038	276
936	4040	271
937	4042	267
938	4045	262
939	4047	258
940	4050	253
941	4052	249
942	4054	245
943	4056	240
944	4058	236
945	4060	231
946	4062	227
947	4064	222
948	4066	218
949	4069	214
950	4071	209
951	4073	205
952	4076	201
953	4079	196
954	4081	192
955	4083	187
956	4086	183
957	4088	179
958	4090	174
959	4093	170
960	4095	166
961	4097	161
962	4100	157
963	4103	153
964	4105	148
965	4108	144
966	4110	140
967	4112	135
968	4114	131
969	4117	127
970	4119	123
971	4122	118
972	4125	114
973	4128	110
974	4130	105
975	4132	101
976	4134	97
977	4137	93
978	4140	88
979	4142	84
980	4145	80
981	4147	76
982	4149	71
983	4150	67
984	4152	63
985	4154	58
986	4157	54
987	4159	50
988	4162	46
989	4164	42
990	4167	37
991	4169	33
992	4171	29
993	4174	25
994	4176	20
995	4178	16
996	4180	12
997	4187	8
998	4189	4
999	4192	0
