iter	Passed	Remaining
379	1816	2963
380	1821	2960
381	1823	2950
382	1831	2951
383	1837	2946
384	1839	2938
385	1844	2933
386	1849	2928
387	1852	2922
388	1855	2914
389	1859	2907
390	1863	2902
391	1868	2898
392	1871	2890
393	1876	2886
394	1880	2879
395	1885	2875
396	1887	2867
397	1892	2862
398	1897	2858
399	1902	2853
400	1907	2848
401	1910	2842
402	1913	2835
403	1916	2827
404	1921	2822
405	1924	2815
406	1928	2810
407	1931	2802
408	1938	2800
409	1947	2803
410	1954	2801
411	1965	2804
412	1973	2805
413	1986	2811
414	1996	2813
415	2004	2813
416	2019	2823
417	2023	2817
418	2034	2820
419	2039	2816
420	2048	2817
421	2090	2863
422	2098	2862
423	2103	2858
424	2109	2853
425	2116	2851
426	2123	2849
427	2133	2851
428	2139	2847
429	2143	2840
430	2146	2834
431	2149	2826
432	2151	2817
433	2156	2812
434	2160	2806
435	2164	2799
436	2167	2792
437	2170	2785
438	2172	2776
439	2175	2768
440	2179	2762
441	2188	2762
442	2195	2760
443	2200	2755
444	2204	2749
445	2208	2743
446	2212	2736
447	2215	2729
448	2217	2721
449	2219	2713
450	2224	2707
451	2230	2703
452	2233	2696
453	2236	2689
454	2239	2682
455	2243	2676
456	2246	2669
457	2249	2662
458	2253	2655
459	2257	2650
460	2261	2644
461	2266	2638
462	2271	2634
463	2277	2630
464	2279	2622
465	2284	2617
466	2288	2611
467	2290	2603
468	2293	2597
469	2298	2592
470	2302	2585
471	2305	2579
472	2308	2571
473	2313	2567
474	2317	2561
475	2323	2557
476	2331	2555
477	2335	2550
478	2339	2544
479	2343	2538
480	2347	2533
481	2351	2526
482	2353	2519
483	2358	2514
484	2363	2509
485	2365	2501
486	2369	2495
487	2373	2490
488	2378	2485
489	2381	2478
490	2385	2472
491	2389	2467
492	2392	2460
493	2396	2454
494	2399	2448
495	2403	2441
496	2405	2434
497	2411	2430
498	2414	2424
499	2420	2420
500	2423	2413
501	2428	2409
502	2435	2406
503	2437	2399
504	2440	2392
505	2447	2389
506	2457	2389
507	2463	2385
508	2473	2386
509	2479	2382
510	2482	2375
511	2487	2370
512	2493	2367
513	2498	2362
514	2503	2358
515	2511	2355
516	2519	2354
517	2528	2352
518	2537	2352
519	2543	2348
520	2550	2344
521	2556	2340
522	2562	2337
523	2570	2335
524	2585	2339
525	2594	2338
526	2606	2339
527	2610	2333
528	2621	2334
529	2626	2329
530	2629	2322
531	2632	2315
532	2639	2312
533	2642	2305
534	2645	2299
535	2647	2292
536	2652	2286
537	2656	2281
538	2659	2274
539	2663	2268
540	2668	2263
541	2672	2258
542	2675	2252
543	2679	2245
544	2684	2241
545	2687	2234
546	2690	2227
547	2693	2221
548	2700	2218
549	2705	2213
550	2709	2208
551	2724	2211
552	2729	2206
553	2738	2204
554	2741	2198
555	2759	2203
556	2767	2200
557	2775	2198
558	2788	2199
559	2796	2197
560	2804	2194
561	2807	2187
562	2810	2181
563	2820	2180
564	2827	2176
565	2834	2173
566	2838	2168
567	2843	2162
568	2847	2156
569	2851	2151
570	2855	2145
571	2858	2138
572	2862	2132
573	2864	2126
574	2868	2120
575	2872	2114
576	2875	2108
577	2879	2102
578	2882	2096
579	2886	2090
580	2890	2084
581	2894	2079
582	2899	2074
583	2902	2067
584	2907	2062
585	2913	2058
586	2920	2054
587	2923	2048
588	2927	2042
589	2931	2037
590	2937	2032
591	2939	2026
592	2942	2019
593	2946	2013
594	2949	2007
595	2952	2001
596	2958	1997
597	2964	1993
598	2967	1986
599	2972	1981
600	2976	1975
601	2979	1969
602	2982	1963
603	2986	1957
604	2991	1952
605	2996	1948
606	2998	1941
607	3000	1934
608	3003	1928
609	3006	1922
610	3010	1916
611	3014	1910
612	3017	1905
613	3020	1899
614	3024	1893
615	3027	1887
616	3029	1880
617	3033	1875
618	3037	1869
619	3040	1863
620	3043	1857
621	3046	1851
622	3049	1845
623	3052	1839
624	3054	1832
625	3057	1826
626	3061	1821
627	3064	1815
628	3072	1812
629	3146	1847
630	3174	1856
631	3185	1854
632	3196	1853
633	3200	1847
634	3204	1842
635	3211	1837
636	3213	1831
637	3214	1824
638	3227	1823
639	3232	1818
640	3236	1812
641	3250	1812
642	3253	1806
643	3260	1802
644	3265	1797
645	3268	1791
646	3278	1788
647	3285	1784
648	3289	1779
649	3293	1773
650	3300	1769
651	3308	1765
652	3316	1762
653	3332	1763
654	3340	1759
655	3349	1756
656	3359	1753
657	3365	1749
658	3369	1743
659	3376	1739
660	3387	1737
661	3398	1735
662	3402	1729
663	3416	1728
664	3420	1723
665	3430	1720
666	3439	1717
667	3446	1713
668	3454	1709
669	3462	1705
670	3466	1699
671	3474	1695
672	3478	1689
673	3482	1684
674	3487	1679
675	3500	1677
676	3512	1675
677	3517	1670
678	3525	1666
679	3533	1662
680	3546	1661
681	3549	1654
682	3558	1651
683	3564	1646
684	3578	1645
685	3581	1639
686	3586	1633
687	3592	1629
688	3598	1624
689	3601	1618
690	3604	1611
691	3607	1605
692	3611	1600
693	3614	1593
694	3619	1588
695	3622	1582
696	3625	1576
697	3628	1569
698	3631	1563
699	3634	1557
700	3640	1552
701	3642	1546
702	3645	1540
703	3648	1534
704	3652	1528
705	3656	1522
706	3661	1517
707	3664	1511
708	3668	1505
709	3671	1499
710	3674	1493
711	3678	1487
712	3683	1482
713	3686	1476
714	3689	1470
715	3692	1464
716	3695	1458
717	3696	1451
718	3700	1446
719	3704	1440
720	3708	1435
721	3711	1429
722	3716	1423
723	3719	1418
724	3725	1413
725	3729	1407
726	3732	1401
727	3736	1396
728	3741	1390
729	3744	1385
730	3748	1379
731	3751	1373
732	3755	1367
733	3761	1363
734	3765	1357
735	3768	1351
736	3775	1347
737	3778	1341
738	3785	1336
739	3790	1331
740	3794	1326
741	3800	1321
742	3808	1317
743	3823	1315
744	3826	1309
745	3829	1304
746	3861	1307
747	3873	1304
748	3877	1299
749	3891	1297
750	3903	1294
751	3909	1289
752	3919	1285
753	3923	1279
754	3927	1274
755	3933	1269
756	3936	1263
757	3940	1257
758	3944	1252
759	3948	1246
760	3952	1241
761	3954	1235
762	3957	1229
763	3960	1223
764	3963	1217
765	3967	1211
766	3969	1205
767	3974	1200
768	3977	1194
769	3981	1189
770	3984	1183
771	3988	1177
772	3991	1172
773	3993	1166
774	3997	1160
775	4000	1154
776	4003	1148
777	4008	1143
778	4012	1138
779	4015	1132
780	4017	1126
781	4019	1120
782	4022	1114
783	4028	1109
784	4032	1104
785	4036	1098
786	4038	1093
787	4044	1088
788	4051	1083
789	4055	1078
790	4062	1073
791	4070	1068
792	4072	1063
793	4076	1057
794	4079	1051
795	4083	1046
796	4086	1040
797	4089	1035
798	4092	1029
799	4096	1024
800	4099	1018
801	4102	1012
802	4106	1007
803	4110	1002
804	4113	996
805	4117	990
806	4119	985
807	4123	979
808	4126	974
809	4128	968
810	4132	963
811	4136	957
812	4141	952
813	4144	946
814	4146	941
815	4151	936
816	4157	931
817	4199	934
818	4208	930
819	4213	924
820	4223	920
821	4228	915
822	4240	912
823	4245	906
824	4249	901
825	4254	896
826	4260	891
827	4265	886
828	4270	880
829	4283	877
830	4286	871
831	4291	866
832	4297	861
833	4302	856
834	4305	850
835	4318	847
836	4323	841
837	4328	836
838	4332	831
839	4334	825
840	4344	821
841	4351	816
842	4354	811
843	4364	806
844	4369	801
845	4381	797
846	4384	791
847	4389	786
848	4397	782
849	4402	776
850	4416	773
851	4421	768
852	4431	763
853	4433	757
854	4439	752
855	4445	747
856	4452	743
857	4455	737
858	4461	732
859	4464	726
860	4467	721
861	4470	715
862	4473	710
863	4477	704
864	4481	699
865	4483	693
866	4486	688
867	4490	682
868	4494	677
869	4498	672
870	4504	667
871	4508	661
872	4513	656
873	4515	651
874	4520	645
875	4524	640
876	4529	635
877	4533	629
878	4538	624
879	4541	619
880	4544	613
881	4547	608
882	4550	602
883	4554	597
884	4560	592
885	4567	587
886	4570	582
887	4575	577
888	4578	571
889	4582	566
890	4585	560
891	4586	555
892	4589	549
893	4593	544
894	4596	539
895	4604	534
896	4609	529
897	4612	523
898	4616	518
899	4620	513
900	4625	508
901	4630	503
902	4632	497
903	4638	492
904	4642	487
905	4647	482
906	4651	476
907	4655	471
908	4661	466
909	4666	461
910	4671	456
911	4675	451
912	4679	445
913	4683	440
914	4686	435
915	4691	430
916	4694	424
917	4696	419
918	4703	414
919	4708	409
920	4713	404
921	4718	399
922	4724	394
923	4732	389
924	4736	384
925	4742	378
926	4746	373
927	4750	368
928	4752	363
929	4757	358
930	4760	352
931	4766	347
932	4771	342
933	4776	337
934	4780	332
935	4784	327
936	4792	322
937	4798	317
938	4807	312
939	4813	307
940	4821	302
941	4834	297
942	4844	292
943	4853	287
944	4858	282
945	4862	277
946	4872	272
947	4876	267
948	4878	262
949	4886	257
950	4893	252
951	4896	246
952	4907	242
953	4910	236
954	4917	231
955	4924	226
956	4927	221
957	4938	216
958	4943	211
959	4957	206
960	4962	201
961	4971	196
962	4978	191
963	4986	186
964	4989	180
965	4992	175
966	4997	170
967	5001	165
968	5005	160
969	5008	154
970	5011	149
971	5015	144
972	5018	139
973	5021	134
974	5025	128
975	5028	123
976	5031	118
977	5034	113
978	5057	108
979	5073	103
980	5082	98
981	5088	93
982	5099	88
983	5108	83
984	5115	77
985	5120	72
986	5123	67
987	5127	62
988	5130	57
989	5134	51
990	5137	46
991	5143	41
992	5146	36
993	5151	31
994	5154	25
995	5157	20
996	5162	15
997	5167	10
998	5173	5
999	5177	0
