iter	Passed	Remaining
777	3592	1025
778	3594	1019
779	3597	1014
780	3600	1009
781	3607	1005
782	3610	1000
783	3614	995
784	3617	990
785	3621	986
786	3624	981
787	3628	976
788	3632	971
789	3635	966
790	3639	961
791	3645	957
792	3648	952
793	3650	947
794	3654	942
795	3657	937
796	3660	932
797	3662	927
798	3666	922
799	3670	917
800	3672	912
801	3676	907
802	3679	902
803	3683	898
804	3687	893
805	3693	889
806	3698	884
807	3700	879
808	3704	874
809	3707	869
810	3712	865
811	3716	860
812	3718	855
813	3725	851
814	3732	847
815	3739	843
816	3741	838
817	3748	834
818	3753	829
819	3757	824
820	3759	819
821	3766	815
822	3770	811
823	3775	806
824	3779	801
825	3783	796
826	3787	792
827	3790	787
828	3794	782
829	3798	778
830	3804	773
831	3812	769
832	3816	765
833	3820	760
834	3826	756
835	3831	751
836	3835	746
837	3838	742
838	3843	737
839	3847	732
840	3852	728
841	3857	723
842	3861	719
843	3865	714
844	3872	710
845	3875	705
846	3878	700
847	3881	695
848	3891	692
849	3897	687
850	3900	682
851	3904	678
852	3911	674
853	3914	669
854	3920	664
855	3935	662
856	3939	657
857	3944	652
858	3948	648
859	3953	643
860	3956	638
861	3961	634
862	3966	629
863	3970	624
864	3974	620
865	3979	615
866	3984	611
867	3986	606
868	3991	601
869	3993	596
870	3997	592
871	4001	587
872	4005	582
873	4009	577
874	4012	573
875	4016	568
876	4020	563
877	4025	559
878	4029	554
879	4033	550
880	4036	545
881	4039	540
882	4045	536
883	4049	531
884	4052	526
885	4055	521
886	4059	517
887	4062	512
888	4068	508
889	4075	503
890	4078	498
891	4083	494
892	4087	489
893	4090	485
894	4094	480
895	4097	475
896	4099	470
897	4102	466
898	4107	461
899	4110	456
900	4115	452
901	4117	447
902	4122	442
903	4125	438
904	4127	433
905	4132	428
906	4138	424
907	4143	419
908	4145	415
909	4148	410
910	4152	405
911	4155	400
912	4158	396
913	4162	391
914	4165	386
915	4169	382
916	4171	377
917	4174	372
918	4176	368
919	4179	363
920	4181	358
921	4186	354
922	4188	349
923	4192	344
924	4197	340
925	4201	335
926	4203	331
927	4206	326
928	4211	321
929	4213	317
930	4216	312
931	4223	308
932	4226	303
933	4230	298
934	4234	294
935	4238	289
936	4241	285
937	4253	281
938	4257	276
939	4262	272
940	4264	267
941	4268	262
942	4272	258
943	4277	253
944	4280	249
945	4283	244
946	4290	240
947	4295	235
948	4298	230
949	4304	226
950	4306	221
951	4312	217
952	4314	212
953	4322	208
954	4329	203
955	4335	199
956	4339	194
957	4344	190
958	4347	185
959	4353	181
960	4358	176
961	4361	172
962	4366	167
963	4370	163
964	4373	158
965	4378	154
966	4384	149
967	4389	145
968	4393	140
969	4397	136
970	4401	131
971	4403	126
972	4406	122
973	4409	117
974	4413	113
975	4418	108
976	4420	104
977	4424	99
978	4431	95
979	4435	90
980	4439	85
981	4442	81
982	4446	76
983	4453	72
984	4456	67
985	4458	63
986	4461	58
987	4464	54
988	4470	49
989	4476	45
990	4479	40
991	4484	36
992	4486	31
993	4490	27
994	4493	22
995	4499	18
996	4507	13
997	4515	9
998	4518	4
999	4525	0
